spec,basis,window,det_tag,p,r,m,T_window,T_eff_common,logLik,k_total,k_longrun,k_rank,k_other,xi_val,IC_xi_eta
Q3,ortho,post_fordism,SR_none__LR_none,3,2,6,50,44,629.3775075197187,92,20,20,72,1.5,-774.3787418979
Q3,ortho,post_fordism,SR_none__LR_none,3,3,6,50,44,651.3854329298608,99,27,27,72,2,-655.674438459699
Q3,ortho,post_fordism,SR_none__LR_none,3,4,6,50,44,658.7765106554846,104,32,32,72,3,-379.0739920992404
Q3,ortho,post_fordism,SR_none__LR_none,3,5,6,50,44,662.469083755165,107,35,35,72,6,442.27839152949787
Q3,ortho,post_fordism,SR_none__LR_none,4,0,6,50,44,616.254979104234,108,0,0,108,1,-823.817477745296
Q3,ortho,post_fordism,SR_none__LR_none,4,1,6,50,44,674.9369483896154,119,11,11,108,1.2,-817.8168342503233
Q3,ortho,post_fordism,SR_none__LR_none,4,2,6,50,44,699.0180189227235,128,20,20,108,1.5,-709.3135244723235
Q3,ortho,post_fordism,SR_none__LR_none,4,3,6,50,44,711.6800106840016,135,27,27,108,2,-503.80194032586564
Q3,ortho,post_fordism,SR_none__LR_none,4,4,6,50,44,718.807890008933,140,32,32,108,3,-90.44427034296496
Q3,ortho,post_fordism,SR_none__LR_none,4,5,6,50,44,724.4837239915402,143,35,35,108,6,1135.634071983092
Q3,ortho,post_fordism,SR_none__LR_none,5,0,6,50,44,696.4446630275547,144,0,0,144,1,-847.9660187708798
Q3,ortho,post_fordism,SR_none__LR_none,5,1,6,50,44,785.1264321812536,155,11,11,144,1.2,-874.7188096483308
Q3,ortho,post_fordism,SR_none__LR_none,5,2,6,50,44,843.368636521813,164,20,20,144,1.5,-793.6685194389163
Q3,ortho,post_fordism,SR_none__LR_none,5,3,6,50,44,877.7828454517331,171,27,27,144,2,-563.5459562192141
Q3,ortho,post_fordism,SR_none__LR_none,5,4,6,50,44,886.8072413670029,176,32,32,144,3,-17.750492595932656
Q3,ortho,post_fordism,SR_none__LR_none,5,5,6,50,44,893.8176794824797,179,35,35,144,6,1614.3511219275574
Q3,ortho,post_fordism,SR_none__LR_none,6,0,6,50,44,887.4244220341038,180,0,0,180,1,-1093.6947099629206
Q3,ortho,post_fordism,SR_none__LR_none,6,1,6,50,44,1544.4668826899465,191,11,11,180,1.2,-2229.9227184804477
Q3,ortho,post_fordism,SR_none__LR_none,6,5,6,50,44,4793.286746087434,215,35,35,180,6,-5367.202050356007
Q3,raw,fordism,SR_const__LR_none,1,0,6,49,44,717.9578446629555,6,0,0,6,1,-1413.2105515224014
Q3,raw,fordism,SR_const__LR_none,1,1,6,49,44,759.2450763289282,17,11,11,6,1.2,-1449.6179013205442
Q3,raw,fordism,SR_const__LR_none,1,2,6,49,44,786.4609073611139,26,20,20,6,1.5,-1463.1803153385981
Q3,raw,fordism,SR_const__LR_none,1,3,6,49,44,804.7719179757464,33,27,27,6,2,-1461.9604402286807
Q3,raw,fordism,SR_const__LR_none,1,4,6,49,44,811.6207389815343,38,32,32,6,3,-1434.0319962671556
Q3,raw,fordism,SR_const__LR_none,1,5,6,49,44,814.3972609965952,41,35,35,6,6,-1360.1170579849938
Q3,raw,fordism,SR_const__LR_none,2,0,6,49,44,763.6631220501306,42,0,0,42,1,-1368.3902794756941
Q3,raw,fordism,SR_const__LR_none,2,1,6,49,44,789.1171993167977,53,11,11,42,1.2,-1345.8851551110142
Q3,raw,fordism,SR_const__LR_none,2,2,6,49,44,806.163311704836,62,20,20,42,1.5,-1298.2388837944563
Q3,raw,fordism,SR_const__LR_none,2,3,6,49,44,820.0840780253559,69,27,27,42,2,-1220.123106685785
Q3,raw,fordism,SR_const__LR_none,2,4,6,49,44,830.186303083116,74,32,32,42,3,-1062.4706440071468
Q3,raw,fordism,SR_const__LR_none,2,5,6,49,44,832.0400433101746,77,35,35,42,6,-578.0176616858082
Q3,raw,fordism,SR_const__LR_none,3,0,6,49,44,782.9249245847072,78,0,0,78,1,-1270.6830577237902
Q3,raw,fordism,SR_const__LR_none,3,1,6,49,44,822.5979375618593,89,11,11,78,1.2,-1249.3696394158687
Q3,raw,fordism,SR_const__LR_none,3,2,6,49,44,850.8940756213983,98,20,20,78,1.5,-1183.3541713959949
Q3,raw,fordism,SR_const__LR_none,3,3,6,49,44,868.938704232407,105,27,27,78,2,-1045.3707054577721
Q3,raw,fordism,SR_const__LR_none,3,4,6,49,44,881.8952393707286,110,32,32,78,3,-757.1960361191998
Q3,raw,fordism,SR_const__LR_none,3,5,6,49,44,887.6529816846153,113,35,35,78,6,128.1414224916548
Q3,raw,fordism,SR_const__LR_none,4,0,6,49,44,834.7924049284754,114,0,0,114,1,-1238.187191590269
Q3,raw,fordism,SR_const__LR_none,4,1,6,49,44,887.3767787526909,125,11,11,114,1.2,-1215.450329612263
Q3,raw,fordism,SR_const__LR_none,4,2,6,49,44,918.6342701997684,134,20,20,114,1.5,-1114.4883203211489
Q3,raw,fordism,SR_const__LR_none,4,3,6,49,44,941.0598158648492,141,27,27,114,2,-917.1512750805417
Q3,raw,fordism,SR_const__LR_none,4,4,6,49,44,959.4370105021294,146,32,32,114,3,-503.58709791882916
Q3,raw,fordism,SR_const__LR_none,4,5,6,49,44,966.2484276509664,149,35,35,114,6,788.3354914852969
Q3,raw,fordism,SR_const__LR_none,5,0,6,49,44,898.4185223719805,150,0,0,150,1,-1229.2085996562218
Q3,raw,fordism,SR_const__LR_none,5,1,6,49,44,1031.561180161363,161,11,11,150,1.2,-1340.342140244338
Q3,raw,fordism,SR_const__LR_none,5,2,6,49,44,1099.3155455223932,170,20,20,150,1.5,-1271.5046307348125
Q3,raw,fordism,SR_const__LR_none,5,3,6,49,44,1127.2673386705878,177,27,27,150,2,-1017.1046670499043
Q3,raw,fordism,SR_const__LR_none,5,4,6,49,44,1146.336683509037,182,32,32,150,3,-468.693963469472
Q3,raw,fordism,SR_const__LR_none,5,5,6,49,44,1163.1133448984003,185,35,35,150,6,1211.9906179167733
Q3,raw,fordism,SR_none__LR_const,1,0,6,49,43,713.8080184606595,0,0,0,0,1,-1427.616036921319
Q3,raw,fordism,SR_none__LR_const,1,1,6,49,43,755.2412620093772,12,11,11,1,1.2,-1464.595882607293
Q3,raw,fordism,SR_none__LR_const,1,2,6,49,43,783.0593708942158,22,20,20,2,1.5,-1479.6111391274796
Q3,raw,fordism,SR_none__LR_const,1,3,6,49,43,801.5309033464904,30,27,27,3,2,-1478.9422028750932
Q3,raw,fordism,SR_none__LR_const,1,4,6,49,43,809.4818271269232,36,32,32,4,3,-1453.4708491633296
Q3,raw,fordism,SR_none__LR_const,1,5,6,49,43,812.2590856373046,40,35,35,5,6,-1380.0401637545276
Q3,raw,fordism,SR_none__LR_const,2,0,6,49,43,759.725541690995,36,0,0,36,1,-1384.0478792170218
Q3,raw,fordism,SR_none__LR_const,2,1,6,49,43,785.5084741881,48,11,11,37,1.2,-1362.6464619667765
Q3,raw,fordism,SR_none__LR_const,2,2,6,49,43,802.5557565659076,58,20,20,38,1.5,-1315.499104223411
Q3,raw,fordism,SR_none__LR_const,2,3,6,49,43,817.3215429032848,66,27,27,39,2,-1239.7170736587454
Q3,raw,fordism,SR_none__LR_const,2,4,6,49,43,827.435194835304,72,32,32,40,3,-1083.1679720851864
Q3,raw,fordism,SR_none__LR_const,2,5,6,49,43,830.4420781571637,76,35,35,41,6,-603.9869238044364
Q3,raw,fordism,SR_none__LR_const,3,0,6,49,43,776.5539612033358,72,0,0,72,1,-1282.3015140767352
Q3,raw,fordism,SR_none__LR_const,3,1,6,49,43,817.5518814474777,84,11,11,73,1.2,-1264.2494314875703
Q3,raw,fordism,SR_none__LR_const,3,2,6,49,43,846.963356700513,94,20,20,74,1.5,-1201.2094982451695
Q3,raw,fordism,SR_none__LR_const,3,3,6,49,43,866.1404489868728,102,27,27,75,2,-1066.548477495985
Q3,raw,fordism,SR_none__LR_const,3,4,6,49,43,879.5552822553218,108,32,32,76,3,-781.1985344303174
Q3,raw,fordism,SR_none__LR_const,3,5,6,49,43,885.485668895293,112,35,35,77,6,98.34511970911467
Q3,raw,fordism,SR_none__LR_const,4,0,6,49,43,828.6456286623622,108,0,0,108,1,-1251.0816448298197
Q3,raw,fordism,SR_none__LR_const,4,1,6,49,43,882.8032487666381,120,11,11,109,1.2,-1232.268321127929
Q3,raw,fordism,SR_none__LR_const,4,2,6,49,43,914.066422790144,130,20,20,110,1.5,-1132.310824176979
Q3,raw,fordism,SR_none__LR_const,4,3,6,49,43,936.4923873247744,138,27,27,111,2,-936.4459458418518
Q3,raw,fordism,SR_none__LR_const,4,4,6,49,43,955.199505225272,144,32,32,112,3,-526.2773678753131
Q3,raw,fordism,SR_none__LR_const,4,5,6,49,43,964.391028795104,148,35,35,113,6,752.953624899302
Q3,raw,fordism,SR_none__LR_const,5,0,6,49,43,886.796459832801,144,0,0,144,1,-1231.980103005729
Q3,raw,fordism,SR_none__LR_const,5,1,6,49,43,1020.3263263261476,156,11,11,145,1.2,-1344.8306312489863
Q3,raw,fordism,SR_none__LR_const,5,2,6,49,43,1088.1342596006366,166,20,20,146,1.5,-1277.3416915505118
Q3,raw,fordism,SR_none__LR_const,5,3,6,49,43,1117.661693153215,174,27,27,147,2,-1027.9781491687966
Q3,raw,fordism,SR_none__LR_const,5,4,6,49,43,1137.14496575952,180,32,32,148,3,-483.95867644890404
Q3,raw,fordism,SR_none__LR_const,5,5,6,49,43,1155.5104638883286,184,35,35,149,6,1183.1339797026621
Q3,raw,fordism,SR_none__LR_const,6,0,6,49,43,1108.108821761678,180,0,0,180,1,-1539.2016226985147
Q3,raw,fordism,SR_none__LR_none,1,0,6,49,43,713.8080184606595,0,0,0,0,1,-1427.616036921319
Q3,raw,fordism,SR_none__LR_none,1,1,6,49,43,743.8601511504452,11,11,11,0,1.2,-1446.3471010282612
Q3,raw,fordism,SR_none__LR_none,1,2,6,49,43,763.0135225984301,20,20,20,0,1.5,-1450.8030428829888
Q3,raw,fordism,SR_none__LR_none,1,3,6,49,43,771.0832284908471,27,27,27,0,2,-1440.614053857968
Q3,raw,fordism,SR_none__LR_none,1,4,6,49,43,776.3290163580958,32,32,32,0,3,-1432.2996290139977
Q3,raw,fordism,SR_none__LR_none,1,5,6,49,43,778.5603313536293,35,35,35,0,6,-1425.478658657984
Q3,raw,fordism,SR_none__LR_none,2,0,6,49,43,759.725541690995,36,0,0,36,1,-1384.0478792170218
Q3,raw,fordism,SR_none__LR_none,2,1,6,49,43,779.1577871255869,47,11,11,36,1.2,-1354.4585279805826
Q3,raw,fordism,SR_none__LR_none,2,2,6,49,43,794.2660195608753,56,20,20,36,1.5,-1310.203230560427
Q3,raw,fordism,SR_none__LR_none,2,3,6,49,43,806.8197220591259,63,27,27,36,2,-1241.2806326645891
Q3,raw,fordism,SR_none__LR_none,2,4,6,49,43,810.1792539139553,68,32,32,36,3,-1093.790491630812
Q3,raw,fordism,SR_none__LR_none,2,5,6,49,43,812.7892310117294,71,35,35,36,6,-681.5172329843746
Q3,raw,fordism,SR_none__LR_none,3,0,6,49,43,776.5539612033358,72,0,0,72,1,-1282.3015140767352
Q3,raw,fordism,SR_none__LR_none,3,1,6,49,43,817.2438410939405,83,11,11,72,1.2,-1268.1467909193282
Q3,raw,fordism,SR_none__LR_none,3,2,6,49,43,844.5383137532964,92,20,20,72,1.5,-1207.6430126978169
Q3,raw,fordism,SR_none__LR_none,3,3,6,49,43,858.1532152527735,99,27,27,72,2,-1073.141210721948
Q3,raw,fordism,SR_none__LR_none,3,4,6,49,43,866.4227210935618,104,32,32,72,3,-800.0678134951202
Q3,raw,fordism,SR_none__LR_none,3,5,6,49,43,869.0150263200674,107,35,35,72,6,18.45040138875902
Q3,raw,fordism,SR_none__LR_none,4,0,6,49,43,828.6456286623622,108,0,0,108,1,-1251.0816448298197
Q3,raw,fordism,SR_none__LR_none,4,1,6,49,43,859.9181967124641,119,11,11,108,1.2,-1191.0116571584135
Q3,raw,fordism,SR_none__LR_none,4,2,6,49,43,885.950132405977,128,20,20,108,1.5,-1087.3618437557257
Q3,raw,fordism,SR_none__LR_none,4,3,6,49,43,908.176273608784,135,27,27,108,2,-902.3809191040323
Q3,raw,fordism,SR_none__LR_none,4,4,6,49,43,924.8944550608148,140,32,32,108,3,-510.8016689347214
Q3,raw,fordism,SR_none__LR_none,4,5,6,49,43,929.8788402751272,143,35,35,108,6,709.1419984684485
Q3,raw,fordism,SR_none__LR_none,5,0,6,49,43,886.796459832801,144,0,0,144,1,-1231.980103005729
Q3,raw,fordism,SR_none__LR_none,5,1,6,49,43,1019.9334455214772,155,11,11,144,1.2,-1348.5583097784777
Q3,raw,fordism,SR_none__LR_none,5,2,6,49,43,1051.480860449412,164,20,20,144,1.5,-1215.318493595143
Q3,raw,fordism,SR_none__LR_none,5,3,6,49,43,1074.404075305588,171,27,27,144,2,-964.0301141677041
Q3,raw,fordism,SR_none__LR_none,5,4,6,49,43,1093.832519595678,176,32,32,144,3,-442.468185509543
Q3,raw,fordism,SR_none__LR_none,5,5,6,49,43,1103.154809089829,179,35,35,144,6,1175.0092858288544
Q3,raw,fordism,SR_none__LR_none,6,0,6,49,43,1108.108821761678,180,0,0,180,1,-1539.2016226985147
Q3,raw,fordism,SR_none__LR_none,6,2,6,49,43,2287.725554531519,200,20,20,180,1.5,-3484.7030755119044
Q3,raw,full,SR_const__LR_none,1,0,6,99,92,1311.8071475897414,6,0,0,6,1,-2596.4835637171886
Q3,raw,full,SR_const__LR_none,1,1,6,99,92,1343.9608975577987,17,11,11,6,1.2,-2605.625243013305
Q3,raw,full,SR_const__LR_none,1,2,6,99,92,1362.9005194391398,26,20,20,6,1.5,-2594.669170143857
Q3,raw,full,SR_const__LR_none,1,3,6,99,92,1374.0635662665609,33,27,27,6,2,-2571.777378028209
Q3,raw,full,SR_const__LR_none,1,4,6,99,92,1381.033554091911,38,32,32,6,3,-2535.97767933137
Q3,raw,full,SR_const__LR_none,1,5,6,99,92,1383.839133529572,41,35,35,6,6,-2446.6312780886624
Q3,raw,full,SR_const__LR_none,2,0,6,99,92,1333.097082545955,42,0,0,42,1,-2476.27904485585
Q3,raw,full,SR_const__LR_none,2,1,6,99,92,1356.9984662391057,53,11,11,42,1.2,-2436.3591138474003
Q3,raw,full,SR_const__LR_none,2,2,6,99,92,1373.3902230515566,62,20,20,42,1.5,-2371.471994208043
Q3,raw,full,SR_const__LR_none,2,3,6,99,92,1385.7084416067974,69,27,27,42,2,-2269.4983511611513
Q3,raw,full,SR_const__LR_none,2,4,6,99,92,1393.3887786430255,74,32,32,42,3,-2072.3349621123025
Q3,raw,full,SR_const__LR_none,2,5,6,99,92,1395.1333333655095,77,35,35,42,6,-1492.5133451179445
Q3,raw,full,SR_const__LR_none,3,0,6,99,92,1348.1406498124738,78,0,0,78,1,-2343.5817906151224
Q3,raw,full,SR_const__LR_none,3,1,6,99,92,1377.407575388277,89,11,11,78,1.2,-2281.8360656172244
Q3,raw,full,SR_const__LR_none,3,2,6,99,92,1393.310923278639,98,20,20,78,1.5,-2167.1368115015594
Q3,raw,full,SR_const__LR_none,3,3,6,99,92,1406.391966722602,105,27,27,78,2,-1985.2966238452298
Q3,raw,full,SR_const__LR_none,3,4,6,99,92,1411.2049688559514,110,32,32,78,3,-1619.614176216858
Q3,raw,full,SR_const__LR_none,3,5,6,99,92,1413.934372126344,113,35,35,78,6,-553.4090899970206
Q3,raw,full,SR_const__LR_none,4,0,6,99,92,1363.640140918967,114,0,0,114,1,-2211.7963840543434
Q3,raw,full,SR_const__LR_none,4,1,6,99,92,1394.8716230989407,125,11,11,114,1.2,-2121.4228945100335
Q3,raw,full,SR_const__LR_none,4,2,6,99,92,1418.6580940115646,134,20,20,114,1.5,-1973.6545698067625
Q3,raw,full,SR_const__LR_none,4,3,6,99,92,1431.2389060280182,141,27,27,114,2,-1709.421724908531
Q3,raw,full,SR_const__LR_none,4,4,6,99,92,1437.5755735483735,146,32,32,114,3,-1184.002219280406
Q3,raw,full,SR_const__LR_none,4,5,6,99,92,1440.0942112691937,149,35,35,114,6,370.97756435987276
Q3,raw,full,SR_const__LR_none,5,0,6,99,92,1394.9169543232474,150,0,0,150,1,-2111.5656220891387
Q3,raw,full,SR_const__LR_none,5,1,6,99,92,1431.0421816267772,161,11,11,150,1.2,-1998.4227450371877
Q3,raw,full,SR_const__LR_none,5,2,6,99,92,1449.2504186286817,170,20,20,150,1.5,-1790.6626358803485
Q3,raw,full,SR_const__LR_none,5,3,6,99,92,1459.0267432504909,177,27,27,150,2,-1439.4286218059456
Q3,raw,full,SR_const__LR_none,5,4,6,99,92,1465.916822421239,182,32,32,150,3,-752.3315507048405
Q3,raw,full,SR_const__LR_none,5,5,6,99,92,1468.847426378899,185,35,35,150,6,1290.177466783055
Q3,raw,full,SR_none__LR_const,1,0,6,99,92,1303.8236859687518,0,0,0,0,1,-2607.6473719375035
Q3,raw,full,SR_none__LR_const,1,1,6,99,92,1336.3697358585966,12,11,11,1,1.2,-2617.573651077195
Q3,raw,full,SR_none__LR_const,1,2,6,99,92,1355.337502041379,22,20,20,2,1.5,-2606.67386681063
Q3,raw,full,SR_none__LR_const,1,3,6,99,92,1369.1108742708425,30,27,27,3,2,-2589.0027254990664
Q3,raw,full,SR_none__LR_const,1,4,6,99,92,1377.4433577665463,36,32,32,4,3,-2555.928018142935
Q3,raw,full,SR_none__LR_const,1,5,6,99,92,1381.2970292890946,40,35,35,5,6,-2468.6778010700014
Q3,raw,full,SR_none__LR_const,2,0,6,99,92,1325.5540045596608,36,0,0,36,1,-2488.3236203455563
Q3,raw,full,SR_none__LR_const,2,1,6,99,92,1350.0571155926489,48,11,11,37,1.2,-2449.6071440167807
Q3,raw,full,SR_none__LR_const,2,2,6,99,92,1366.7338242101407,58,20,20,38,1.5,-2385.2899279875055
Q3,raw,full,SR_none__LR_const,2,3,6,99,92,1380.639518293361,66,27,27,39,2,-2286.491235996573
Q3,raw,full,SR_none__LR_const,2,4,6,99,92,1389.6499087427765,72,32,32,40,3,-2091.987953774099
Q3,raw,full,SR_none__LR_const,2,5,6,99,92,1393.525058285305,76,35,35,41,6,-1516.4275264198297
Q3,raw,full,SR_none__LR_const,3,0,6,99,92,1339.640576425424,72,0,0,72,1,-2353.712375303317
Q3,raw,full,SR_none__LR_const,3,1,6,99,92,1370.0982184245663,84,11,11,73,1.2,-2294.3480831520974
Q3,raw,full,SR_none__LR_const,3,2,6,99,92,1388.5231128234857,94,20,20,74,1.5,-2184.691922053547
Q3,raw,full,SR_none__LR_const,3,3,6,99,92,1401.6258521079185,102,27,27,75,2,-2002.8951260781569
Q3,raw,full,SR_none__LR_const,3,4,6,99,92,1408.42207626946,108,32,32,76,3,-1641.1791225061693
Q3,raw,full,SR_none__LR_const,3,5,6,99,92,1411.974037200188,112,35,35,77,6,-576.61915160700255
Q3,raw,full,SR_none__LR_const,4,0,6,99,92,1358.0938806518311,108,0,0,108,1,-2227.834594982366
Q3,raw,full,SR_none__LR_const,4,1,6,99,92,1389.7560475176952,120,11,11,109,1.2,-2138.3224748098364
Q3,raw,full,SR_none__LR_const,4,2,6,99,92,1413.6563094110254,130,20,20,110,1.5,-1990.7817320679783
Q3,raw,full,SR_none__LR_const,4,3,6,99,92,1427.3565432788655,138,27,27,111,2,-1728.78773087252
Q3,raw,full,SR_none__LR_const,4,4,6,99,92,1434.9521401650882,144,32,32,112,3,-1205.8860839761294
Q3,raw,full,SR_none__LR_const,4,5,6,99,92,1438.4985690528983,148,35,35,113,6,347.03811733016937
Q3,raw,full,SR_none__LR_const,5,0,6,99,92,1387.1296327642372,144,0,0,144,1,-2123.1217104334128
Q3,raw,full,SR_none__LR_const,5,1,6,99,92,1423.639399790566,156,11,11,145,1.2,-2010.7479128270593
Q3,raw,full,SR_none__LR_const,5,2,6,99,92,1441.8820854682,166,20,20,146,1.5,-1803.0567010216796
Q3,raw,full,SR_none__LR_const,5,3,6,99,92,1451.660031730186,174,27,27,147,2,-1451.82593022763
Q3,raw,full,SR_none__LR_const,5,4,6,99,92,1460.3896793924025,180,32,32,148,3,-768.4079961094617
Q3,raw,full,SR_none__LR_const,5,5,6,99,92,1466.5132777531314,184,35,35,149,6,1267.7150325722955
Q3,raw,full,SR_none__LR_const,6,0,6,99,92,1433.817665968807,180,0,0,180,1,-2053.7133880687866
Q3,raw,full,SR_none__LR_const,6,1,6,99,92,1460.5386228061293,192,11,11,181,1.2,-1889.2050923296677
Q3,raw,full,SR_none__LR_const,6,2,6,99,92,1478.786781165744,202,20,20,182,1.5,-1632.6895092561192
Q3,raw,full,SR_none__LR_const,6,3,6,99,92,1491.378924250629,210,27,27,183,2,-1205.6949377209853
Q3,raw,full,SR_none__LR_const,6,4,6,99,92,1499.065058068864,216,32,32,184,3,-357.4055871410883
Q3,raw,full,SR_none__LR_const,6,5,6,99,92,1505.3121531971,220,35,35,185,6,2166.8236143269514
Q3,raw,full,SR_none__LR_none,1,0,6,99,92,1303.8236859687518,0,0,0,0,1,-2607.6473719375035
Q3,raw,full,SR_none__LR_none,1,1,6,99,92,1336.1979305734767,11,11,11,0,1.2,-2622.656186799414
Q3,raw,full,SR_none__LR_none,1,2,6,99,92,1350.0018366466743,20,20,20,0,1.5,-2609.5679017523676
Q3,raw,full,SR_none__LR_none,1,3,6,99,92,1359.269694296094,27,27,27,0,2,-2596.451097011864
Q3,raw,full,SR_none__LR_none,1,4,6,99,92,1363.173575608875,32,32,32,0,3,-2581.6499167521806
Q3,raw,full,SR_none__LR_none,1,5,6,99,92,1366.1021560964512,35,35,35,0,6,-2573.941711996186
Q3,raw,full,SR_none__LR_none,2,0,6,99,92,1325.5540045596608,36,0,0,36,1,-2488.3236203455563
Q3,raw,full,SR_none__LR_none,2,1,6,99,92,1350.0552896815368,47,11,11,36,1.2,-2455.0296384870157
Q3,raw,full,SR_none__LR_none,2,2,6,99,92,1366.6953131719115,56,20,20,36,1.5,-2398.778271642194
Q3,raw,full,SR_none__LR_none,2,3,6,99,92,1378.75611860535,63,27,27,36,2,-2309.855168082845
Q3,raw,full,SR_none__LR_none,2,4,6,99,92,1382.6786436817974,68,32,32,36,3,-2132.306886576729
Q3,raw,full,SR_none__LR_none,2,5,6,99,92,1384.4227553493513,71,35,35,36,6,-1633.8765778593934
Q3,raw,full,SR_none__LR_none,3,0,6,99,92,1339.640576425424,72,0,0,72,1,-2353.712375303317
Q3,raw,full,SR_none__LR_none,3,1,6,99,92,1369.5204024097116,83,11,11,72,1.2,-2298.6185974148466
Q3,raw,full,SR_none__LR_none,3,2,6,99,92,1387.637158982253,92,20,20,72,1.5,-2196.4853801022286
Q3,raw,full,SR_none__LR_none,3,3,6,99,92,1395.2569967282452,99,27,27,72,2,-2017.2881467811044
Q3,raw,full,SR_none__LR_none,3,4,6,99,92,1398.9932966924016,104,32,32,72,3,-1676.5830262766412
Q3,raw,full,SR_none__LR_none,3,5,6,99,92,1401.8138528115664,107,35,35,72,6,-691.9524401412309
Q3,raw,full,SR_none__LR_none,4,0,6,99,92,1358.0938806518311,108,0,0,108,1,-2227.834594982366
Q3,raw,full,SR_none__LR_none,4,1,6,99,92,1385.7858519096287,119,11,11,108,1.2,-2135.8082298861623
Q3,raw,full,SR_none__LR_none,4,2,6,99,92,1403.655179742029,128,20,20,108,1.5,-1984.344838461133
Q3,raw,full,SR_none__LR_none,4,3,6,99,92,1412.0234250100482,135,27,27,108,2,-1725.2522257971796
Q3,raw,full,SR_none__LR_none,4,4,6,99,92,1416.0317404832133,140,32,32,108,3,-1222.3067475369683
Q3,raw,full,SR_none__LR_none,4,5,6,99,92,1418.5715680190729,143,35,35,108,6,251.23846208634905
Q3,raw,full,SR_none__LR_none,5,0,6,99,92,1387.1296327642372,144,0,0,144,1,-2123.1217104334128
Q3,raw,full,SR_none__LR_none,5,1,6,99,92,1417.061260976144,155,11,11,144,1.2,-2003.0177814906745
Q3,raw,full,SR_none__LR_none,5,2,6,99,92,1428.2036148155562,164,20,20,144,1.5,-1789.2651254475388
Q3,raw,full,SR_none__LR_none,5,3,6,99,92,1437.0761759575348,171,27,27,144,2,-1449.7889501446218
Q3,raw,full,SR_none__LR_none,5,4,6,99,92,1443.223732966926,176,32,32,144,3,-788.3375661830974
Q3,raw,full,SR_none__LR_none,5,5,6,99,92,1446.2546549823749,179,35,35,144,6,1172.5786208023378
Q3,raw,full,SR_none__LR_none,6,0,6,99,92,1433.817665968807,180,0,0,180,1,-2053.7133880687866
Q3,raw,full,SR_none__LR_none,6,1,6,99,92,1456.7569545145343,191,11,11,180,1.2,-1887.0679020389364
Q3,raw,full,SR_none__LR_none,6,2,6,99,92,1469.8928076452314,200,20,20,180,1.5,-1628.4669279462412
Q3,raw,full,SR_none__LR_none,6,3,6,99,92,1482.2615424632686,207,27,27,180,2,-1214.5909056085586
Q3,raw,full,SR_none__LR_none,6,4,6,99,92,1488.630714736507,212,32,32,180,3,-390.79836340096244
Q3,raw,full,SR_none__LR_none,6,5,6,99,92,1490.7907897608036,215,35,35,180,6,2060.2126838880727
Q3,raw,post_fordism,SR_const__LR_none,1,0,6,50,44,785.1792151029911,6,0,0,6,1,-1547.6532924024725
Q3,raw,post_fordism,SR_const__LR_none,1,1,6,50,44,805.8135906713189,17,11,11,6,1.2,-1542.7549300053256
Q3,raw,post_fordism,SR_const__LR_none,1,2,6,50,44,823.4845686227031,26,20,20,6,1.5,-1537.2276378617767
Q3,raw,post_fordism,SR_const__LR_none,1,3,6,50,44,832.9333994440838,33,27,27,6,2,-1518.2834031653554
Q3,raw,post_fordism,SR_const__LR_none,1,4,6,50,44,840.4510757713336,38,32,32,6,3,-1491.6926698467541
Q3,raw,post_fordism,SR_const__LR_none,1,5,6,50,44,844.5388307145018,41,35,35,6,6,-1420.4001974208072
Q3,raw,post_fordism,SR_const__LR_none,2,0,6,50,44,810.0142864017382,42,0,0,42,1,-1461.0926081789094
Q3,raw,post_fordism,SR_const__LR_none,2,1,6,50,44,834.9135193490333,53,11,11,42,1.2,-1437.4777951754854
Q3,raw,post_fordism,SR_const__LR_none,2,2,6,50,44,856.1936103648991,62,20,20,42,1.5,-1398.2994811145825
Q3,raw,post_fordism,SR_const__LR_none,2,3,6,50,44,868.8422804752576,69,27,27,42,2,-1317.639511585588
Q3,raw,post_fordism,SR_const__LR_none,2,4,6,50,44,877.3239279355614,74,32,32,42,3,-1156.7458937120377
Q3,raw,post_fordism,SR_const__LR_none,2,5,6,50,44,881.0099044554801,77,35,35,42,6,-675.9573839764191
Q3,raw,post_fordism,SR_const__LR_none,3,0,6,50,44,824.4010549440163,78,0,0,78,1,-1353.6353184424083
Q3,raw,post_fordism,SR_const__LR_none,3,1,6,50,44,870.4556886812072,89,11,11,78,1.2,-1345.0851416545643
Q3,raw,post_fordism,SR_const__LR_none,3,2,6,50,44,906.0426569207648,98,20,20,78,1.5,-1293.6513339947278
Q3,raw,post_fordism,SR_const__LR_none,3,3,6,50,44,929.0102944511208,105,27,27,78,2,-1165.5138858951998
Q3,raw,post_fordism,SR_const__LR_none,3,4,6,50,44,939.6808755817522,110,32,32,78,3,-872.7673085412468
Q3,raw,post_fordism,SR_const__LR_none,3,5,6,50,44,944.9825124091382,113,35,35,78,6,13.482361042609
Q3,raw,post_fordism,SR_const__LR_none,4,0,6,50,44,874.2179545597976,114,0,0,114,1,-1317.0382908529134
Q3,raw,post_fordism,SR_const__LR_none,4,1,6,50,44,931.562923297307,125,11,11,114,1.2,-1303.822618701495
Q3,raw,post_fordism,SR_const__LR_none,4,2,6,50,44,957.186810721458,134,20,20,114,1.5,-1191.593401364528
Q3,raw,post_fordism,SR_const__LR_none,4,3,6,50,44,981.1268458055602,141,27,27,114,2,-997.2853349619637
