spec,basis,window,det_tag,p,r,k_longrun,k_total,T_window,T_eff,m,logLik,ll_source,status
Q3,raw,fordism,SR_const__LR_none,5,4,32,182,49,44,6,1146.336683509037,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,5,5,35,185,49,44,6,1163.1133448984003,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,6,0,0,186,49,43,6,NA,NA,fail: logLik extraction
Q3,raw,fordism,SR_const__LR_none,6,1,11,197,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 2.63895e-18
Q3,raw,fordism,SR_const__LR_none,6,2,20,206,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 2.63895e-18
Q3,raw,fordism,SR_const__LR_none,6,3,27,213,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 2.63895e-18
Q3,raw,fordism,SR_const__LR_none,6,4,32,218,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 2.63895e-18
Q3,raw,fordism,SR_const__LR_none,6,5,35,221,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 2.63895e-18
Q3,raw,fordism,SR_const__LR_none,7,0,0,222,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_const__LR_none,7,1,11,233,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_const__LR_none,7,2,20,242,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_const__LR_none,7,3,27,249,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_const__LR_none,7,4,32,254,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_const__LR_none,7,5,35,257,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_none__LR_const,1,0,0,0,49,48,6,713.8080184606595,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,1,1,11,12,49,48,6,755.2412620093772,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,1,2,20,22,49,48,6,783.0593708942158,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,1,3,27,30,49,48,6,801.5309033464904,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,1,4,32,36,49,48,6,809.4818271269232,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,1,5,35,40,49,48,6,812.2590856373046,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,2,0,0,36,49,47,6,759.725541690995,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,2,1,11,48,49,47,6,785.5084741881,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,2,2,20,58,49,47,6,802.5557565659076,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,2,3,27,66,49,47,6,817.3215429032848,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,2,4,32,72,49,47,6,827.435194835304,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,2,5,35,76,49,47,6,830.4420781571637,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,3,0,0,72,49,46,6,776.5539612033358,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,3,1,11,84,49,46,6,817.5518814474777,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,3,2,20,94,49,46,6,846.963356700513,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,3,3,27,102,49,46,6,866.1404489868728,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,3,4,32,108,49,46,6,879.5552822553218,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,3,5,35,112,49,46,6,885.485668895293,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,4,0,0,108,49,45,6,828.6456286623622,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,4,1,11,120,49,45,6,882.8032487666381,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,4,2,20,130,49,45,6,914.066422790144,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,4,3,27,138,49,45,6,936.4923873247745,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,4,4,32,144,49,45,6,955.1995052252719,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,4,5,35,148,49,45,6,964.3910287951039,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,5,0,0,144,49,44,6,886.796459832801,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,5,1,11,156,49,44,6,1020.3263263261475,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,5,2,20,166,49,44,6,1088.1342596006366,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,5,3,27,174,49,44,6,1117.661693153215,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,5,4,32,180,49,44,6,1137.14496575952,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,5,5,35,184,49,44,6,1155.5104638883286,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,6,0,0,180,49,43,6,1108.108821761678,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_const,6,1,11,192,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 1.23444e-18
Q3,raw,fordism,SR_none__LR_const,6,2,20,202,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 1.23444e-18
Q3,raw,fordism,SR_none__LR_const,6,3,27,210,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 1.23444e-18
Q3,raw,fordism,SR_none__LR_const,6,4,32,216,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 1.23444e-18
Q3,raw,fordism,SR_none__LR_const,6,5,35,220,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 1.23444e-18
Q3,raw,fordism,SR_none__LR_const,7,0,0,216,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_none__LR_const,7,1,11,228,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_none__LR_const,7,2,20,238,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_none__LR_const,7,3,27,246,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_none__LR_const,7,4,32,252,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_none__LR_const,7,5,35,256,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_none__LR_none,1,0,0,0,49,48,6,713.8080184606595,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,1,1,11,11,49,48,6,743.8601511504452,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,1,2,20,20,49,48,6,763.0135225984301,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,1,3,27,27,49,48,6,771.0832284908471,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,1,4,32,32,49,48,6,776.3290163580958,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,1,5,35,35,49,48,6,778.5603313536293,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,2,0,0,36,49,47,6,759.725541690995,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,2,1,11,47,49,47,6,779.1577871255869,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,2,2,20,56,49,47,6,794.2660195608753,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,2,3,27,63,49,47,6,806.8197220591259,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,2,4,32,68,49,47,6,810.1792539139553,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,2,5,35,71,49,47,6,812.7892310117294,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,3,0,0,72,49,46,6,776.5539612033358,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,3,1,11,83,49,46,6,817.2438410939405,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,3,2,20,92,49,46,6,844.5383137532964,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,3,3,27,99,49,46,6,858.1532152527735,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,3,4,32,104,49,46,6,866.4227210935618,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,3,5,35,107,49,46,6,869.0150263200674,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,4,0,0,108,49,45,6,828.6456286623622,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,4,1,11,119,49,45,6,859.9181967124641,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,4,2,20,128,49,45,6,885.950132405977,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,4,3,27,135,49,45,6,908.176273608784,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,4,4,32,140,49,45,6,924.8944550608148,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,4,5,35,143,49,45,6,929.8788402751273,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,5,0,0,144,49,44,6,886.796459832801,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,5,1,11,155,49,44,6,1019.9334455214771,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,5,2,20,164,49,44,6,1051.4808604494121,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,5,3,27,171,49,44,6,1074.404075305588,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,5,4,32,176,49,44,6,1093.8325195956781,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,5,5,35,179,49,44,6,1103.1548090898293,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,6,0,0,180,49,43,6,1108.108821761678,stats_logLik,computed
Q3,raw,fordism,SR_none__LR_none,6,1,11,191,49,43,6,NA,NA,fail: logLik extraction
Q3,raw,fordism,SR_none__LR_none,6,2,20,200,49,43,6,2287.725554531519,resid_Sigma,computed
Q3,raw,fordism,SR_none__LR_none,6,3,27,207,49,43,6,NA,NA,fail: logLik extraction
Q3,raw,fordism,SR_none__LR_none,6,4,32,212,49,43,6,NA,NA,fail: logLik extraction
Q3,raw,fordism,SR_none__LR_none,6,5,35,215,49,43,6,NA,NA,fail: logLik extraction
Q3,raw,fordism,SR_none__LR_none,7,0,0,216,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_none__LR_none,7,1,11,227,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_none__LR_none,7,2,20,236,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_none__LR_none,7,3,27,243,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_none__LR_none,7,4,32,248,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,fordism,SR_none__LR_none,7,5,35,251,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,raw,full,SR_const__LR_none,1,0,0,6,99,98,6,1311.8071475897414,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,1,1,11,17,99,98,6,1343.9608975577987,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,1,2,20,26,99,98,6,1362.9005194391398,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,1,3,27,33,99,98,6,1374.0635662665609,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,1,4,32,38,99,98,6,1381.0335540919107,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,1,5,35,41,99,98,6,1383.839133529572,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,2,0,0,42,99,97,6,1333.097082545955,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,2,1,11,53,99,97,6,1356.9984662391055,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,2,2,20,62,99,97,6,1373.3902230515566,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,2,3,27,69,99,97,6,1385.7084416067974,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,2,4,32,74,99,97,6,1393.3887786430257,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,2,5,35,77,99,97,6,1395.1333333655095,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,3,0,0,78,99,96,6,1348.1406498124738,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,3,1,11,89,99,96,6,1377.407575388277,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,3,2,20,98,99,96,6,1393.310923278639,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,3,3,27,105,99,96,6,1406.391966722602,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,3,4,32,110,99,96,6,1411.2049688559514,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,3,5,35,113,99,96,6,1413.934372126344,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,4,0,0,114,99,95,6,1363.640140918967,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,4,1,11,125,99,95,6,1394.8716230989407,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,4,2,20,134,99,95,6,1418.6580940115646,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,4,3,27,141,99,95,6,1431.2389060280182,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,4,4,32,146,99,95,6,1437.5755735483735,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,4,5,35,149,99,95,6,1440.0942112691935,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,5,0,0,150,99,94,6,1394.9169543232474,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,5,1,11,161,99,94,6,1431.0421816267772,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,5,2,20,170,99,94,6,1449.2504186286817,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,5,3,27,177,99,94,6,1459.0267432504909,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,5,4,32,182,99,94,6,1465.916822421239,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,5,5,35,185,99,94,6,1468.847426378899,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,6,0,0,186,99,93,6,1448.007625860891,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,6,1,11,197,99,93,6,1474.1744079723744,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,6,2,20,206,99,93,6,1490.8251871109082,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,6,3,27,213,99,93,6,1498.608527738453,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,6,4,32,218,99,93,6,1504.9113827283775,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,6,5,35,221,99,93,6,1507.3017953128913,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,7,0,0,222,99,92,6,1490.4915644954153,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,7,1,11,233,99,92,6,1522.1581729799736,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,7,2,20,242,99,92,6,1549.6770191249718,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,7,3,27,249,99,92,6,1563.5177727292769,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,7,4,32,254,99,92,6,1573.8301107916118,stats_logLik,computed
Q3,raw,full,SR_const__LR_none,7,5,35,257,99,92,6,1578.555730381552,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,1,0,0,0,99,98,6,1303.8236859687518,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,1,1,11,12,99,98,6,1336.3697358585966,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,1,2,20,22,99,98,6,1355.337502041379,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,1,3,27,30,99,98,6,1369.1108742708423,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,1,4,32,36,99,98,6,1377.4433577665463,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,1,5,35,40,99,98,6,1381.2970292890946,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,2,0,0,36,99,97,6,1325.5540045596608,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,2,1,11,48,99,97,6,1350.0571155926489,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,2,2,20,58,99,97,6,1366.7338242101407,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,2,3,27,66,99,97,6,1380.6395182933613,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,2,4,32,72,99,97,6,1389.6499087427765,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,2,5,35,76,99,97,6,1393.525058285305,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,3,0,0,72,99,96,6,1339.6405764254241,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,3,1,11,84,99,96,6,1370.0982184245663,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,3,2,20,94,99,96,6,1388.5231128234857,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,3,3,27,102,99,96,6,1401.6258521079185,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,3,4,32,108,99,96,6,1408.42207626946,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,3,5,35,112,99,96,6,1411.974037200188,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,4,0,0,108,99,95,6,1358.0938806518311,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,4,1,11,120,99,95,6,1389.7560475176952,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,4,2,20,130,99,95,6,1413.6563094110254,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,4,3,27,138,99,95,6,1427.3565432788655,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,4,4,32,144,99,95,6,1434.9521401650882,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,4,5,35,148,99,95,6,1438.4985690528983,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,5,0,0,144,99,94,6,1387.1296327642372,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,5,1,11,156,99,94,6,1423.639399790566,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,5,2,20,166,99,94,6,1441.8820854681999,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,5,3,27,174,99,94,6,1451.6600317301861,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,5,4,32,180,99,94,6,1460.3896793924023,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,5,5,35,184,99,94,6,1466.5132777531314,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,6,0,0,180,99,93,6,1433.817665968807,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,6,1,11,192,99,93,6,1460.5386228061293,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,6,2,20,202,99,93,6,1478.786781165744,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,6,3,27,210,99,93,6,1491.378924250629,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,6,4,32,216,99,93,6,1499.0650580688641,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,6,5,35,220,99,93,6,1505.3121531970999,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,7,0,0,216,99,92,6,1460.241763008114,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,7,1,11,228,99,92,6,1507.9832938316404,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,7,2,20,238,99,92,6,1536.7833181404421,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,7,3,27,246,99,92,6,1560.0664815163225,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,7,4,32,252,99,92,6,1571.135173990184,stats_logLik,computed
Q3,raw,full,SR_none__LR_const,7,5,35,256,99,92,6,1576.7062195209703,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,1,0,0,0,99,98,6,1303.8236859687518,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,1,1,11,11,99,98,6,1336.1979305734767,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,1,2,20,20,99,98,6,1350.0018366466745,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,1,3,27,27,99,98,6,1359.269694296094,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,1,4,32,32,99,98,6,1363.173575608875,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,1,5,35,35,99,98,6,1366.1021560964512,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,2,0,0,36,99,97,6,1325.5540045596608,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,2,1,11,47,99,97,6,1350.0552896815368,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,2,2,20,56,99,97,6,1366.6953131719117,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,2,3,27,63,99,97,6,1378.75611860535,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,2,4,32,68,99,97,6,1382.6786436817974,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,2,5,35,71,99,97,6,1384.4227553493513,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,3,0,0,72,99,96,6,1339.6405764254241,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,3,1,11,83,99,96,6,1369.5204024097116,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,3,2,20,92,99,96,6,1387.6371589822527,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,3,3,27,99,99,96,6,1395.2569967282452,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,3,4,32,104,99,96,6,1398.9932966924016,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,3,5,35,107,99,96,6,1401.8138528115664,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,4,0,0,108,99,95,6,1358.0938806518311,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,4,1,11,119,99,95,6,1385.7858519096287,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,4,2,20,128,99,95,6,1403.655179742029,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,4,3,27,135,99,95,6,1412.0234250100482,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,4,4,32,140,99,95,6,1416.0317404832133,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,4,5,35,143,99,95,6,1418.5715680190729,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,5,0,0,144,99,94,6,1387.1296327642372,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,5,1,11,155,99,94,6,1417.061260976144,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,5,2,20,164,99,94,6,1428.2036148155562,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,5,3,27,171,99,94,6,1437.0761759575348,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,5,4,32,176,99,94,6,1443.223732966926,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,5,5,35,179,99,94,6,1446.2546549823749,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,6,0,0,180,99,93,6,1433.817665968807,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,6,1,11,191,99,93,6,1456.7569545145345,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,6,2,20,200,99,93,6,1469.8928076452314,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,6,3,27,207,99,93,6,1482.2615424632686,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,6,4,32,212,99,93,6,1488.6307147365067,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,6,5,35,215,99,93,6,1490.7907897608036,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,7,0,0,216,99,92,6,1460.241763008114,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,7,1,11,227,99,92,6,1507.2020593652326,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,7,2,20,236,99,92,6,1530.7747454619755,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,7,3,27,243,99,92,6,1553.08527845902,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,7,4,32,248,99,92,6,1559.086754227205,stats_logLik,computed
Q3,raw,full,SR_none__LR_none,7,5,35,251,99,92,6,1562.5203271262578,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,1,0,0,6,50,49,6,785.1792151029911,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,1,1,11,17,50,49,6,805.8135906713189,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,1,2,20,26,50,49,6,823.4845686227031,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,1,3,27,33,50,49,6,832.9333994440838,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,1,4,32,38,50,49,6,840.4510757713336,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,1,5,35,41,50,49,6,844.5388307145018,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,2,0,0,42,50,48,6,810.0142864017382,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,2,1,11,53,50,48,6,834.9135193490333,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,2,2,20,62,50,48,6,856.1936103648991,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,2,3,27,69,50,48,6,868.8422804752576,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,2,4,32,74,50,48,6,877.3239279355614,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,2,5,35,77,50,48,6,881.0099044554801,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,3,0,0,78,50,47,6,824.4010549440163,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,3,1,11,89,50,47,6,870.4556886812072,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,3,2,20,98,50,47,6,906.0426569207647,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,3,3,27,105,50,47,6,929.0102944511209,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,3,4,32,110,50,47,6,939.6808755817522,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,3,5,35,113,50,47,6,944.9825124091382,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,4,0,0,114,50,46,6,874.2179545597976,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,4,1,11,125,50,46,6,931.562923297307,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,4,2,20,134,50,46,6,957.186810721458,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,4,3,27,141,50,46,6,981.1268458055602,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,4,4,32,146,50,46,6,991.10013203464,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,4,5,35,149,50,46,6,996.9820674393466,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,5,0,0,150,50,45,6,948.8865818867591,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,5,1,11,161,50,45,6,1093.296204402443,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,5,2,20,170,50,45,6,1149.6217450887243,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,5,3,27,177,50,45,6,1187.7090680715,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,5,4,32,182,50,45,6,1214.6025158330667,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,5,5,35,185,50,45,6,1221.1954712208126,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,6,0,0,186,50,44,6,1203.0693858862976,stats_logLik,computed
Q3,raw,post_fordism,SR_const__LR_none,6,1,11,197,50,44,6,NA,NA,fail: logLik extraction
Q3,raw,post_fordism,SR_const__LR_none,6,2,20,206,50,44,6,NA,NA,fail: logLik extraction
