"TableName","SeriesCode","LineNumber","LineDescription","TimePeriod","METRIC_NAME","CL_UNIT","UNIT_MULT","DataValue","NoteRef"
"T11400","W323RC","10","Business current transfer payments (net)","2023","Current Dollars","Level","6","211,086","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2024","Current Dollars","Level","6","251,287","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2025","Current Dollars","Level","6","243,206","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1929","Current Dollars","Level","6","10,601","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1930","Current Dollars","Level","6","7,361","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1931","Current Dollars","Level","6","2,955","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1932","Current Dollars","Level","6","-156","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1933","Current Dollars","Level","6","-173","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1934","Current Dollars","Level","6","2,457","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1935","Current Dollars","Level","6","3,859","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1936","Current Dollars","Level","6","6,126","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1937","Current Dollars","Level","6","6,780","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1938","Current Dollars","Level","6","4,707","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1939","Current Dollars","Level","6","6,268","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1940","Current Dollars","Level","6","9,606","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1941","Current Dollars","Level","6","15,302","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1942","Current Dollars","Level","6","20,411","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1943","Current Dollars","Level","6","24,528","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1944","Current Dollars","Level","6","24,549","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1945","Current Dollars","Level","6","20,110","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1946","Current Dollars","Level","6","17,552","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1947","Current Dollars","Level","6","23,178","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1948","Current Dollars","Level","6","30,132","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1949","Current Dollars","Level","6","27,933","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1950","Current Dollars","Level","6","34,790","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1951","Current Dollars","Level","6","39,454","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1952","Current Dollars","Level","6","37,777","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1953","Current Dollars","Level","6","38,496","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1954","Current Dollars","Level","6","37,498","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1955","Current Dollars","Level","6","47,814","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1956","Current Dollars","Level","6","46,825","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1957","Current Dollars","Level","6","46,048","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1958","Current Dollars","Level","6","41,334","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1959","Current Dollars","Level","6","52,796","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1960","Current Dollars","Level","6","51,543","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1961","Current Dollars","Level","6","52,629","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1962","Current Dollars","Level","6","60,271","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1963","Current Dollars","Level","6","66,427","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1964","Current Dollars","Level","6","73,239","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1965","Current Dollars","Level","6","84,583","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1966","Current Dollars","Level","6","91,594","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1967","Current Dollars","Level","6","89,091","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1968","Current Dollars","Level","6","96,111","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1969","Current Dollars","Level","6","91,821","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1970","Current Dollars","Level","6","79,144","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1971","Current Dollars","Level","6","92,792","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1972","Current Dollars","Level","6","107,678","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1973","Current Dollars","Level","6","118,492","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1974","Current Dollars","Level","6","108,236","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1975","Current Dollars","Level","6","124,228","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1976","Current Dollars","Level","6","157,790","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1977","Current Dollars","Level","6","186,670","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1978","Current Dollars","Level","6","215,700","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1979","Current Dollars","Level","6","214,605","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1980","Current Dollars","Level","6","187,655","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1981","Current Dollars","Level","6","216,215","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1982","Current Dollars","Level","6","195,169","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1983","Current Dollars","Level","6","242,847","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1984","Current Dollars","Level","6","300,699","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1985","Current Dollars","Level","6","314,980","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1986","Current Dollars","Level","6","284,091","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1987","Current Dollars","Level","6","322,803","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1988","Current Dollars","Level","6","359,258","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1989","Current Dollars","Level","6","351,587","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1990","Current Dollars","Level","6","343,243","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1991","Current Dollars","Level","6","372,271","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1992","Current Dollars","Level","6","408,200","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1993","Current Dollars","Level","6","453,787","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1994","Current Dollars","Level","6","556,125","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1995","Current Dollars","Level","6","623,730","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1996","Current Dollars","Level","6","701,602","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1997","Current Dollars","Level","6","782,312","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1998","Current Dollars","Level","6","732,405","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","1999","Current Dollars","Level","6","745,039","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2000","Current Dollars","Level","6","680,747","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2001","Current Dollars","Level","6","618,384","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2002","Current Dollars","Level","6","773,589","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2003","Current Dollars","Level","6","918,145","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2004","Current Dollars","Level","6","1,125,412","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2005","Current Dollars","Level","6","1,304,329","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2006","Current Dollars","Level","6","1,456,385","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2007","Current Dollars","Level","6","1,258,028","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2008","Current Dollars","Level","6","955,428","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2009","Current Dollars","Level","6","1,076,888","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2010","Current Dollars","Level","6","1,388,685","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2011","Current Dollars","Level","6","1,449,878","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2012","Current Dollars","Level","6","1,652,370","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2013","Current Dollars","Level","6","1,682,298","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2014","Current Dollars","Level","6","1,807,956","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2015","Current Dollars","Level","6","1,777,928","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2016","Current Dollars","Level","6","1,724,401","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2017","Current Dollars","Level","6","1,726,343","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2018","Current Dollars","Level","6","1,844,577","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2019","Current Dollars","Level","6","1,938,296","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2020","Current Dollars","Level","6","1,966,263","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2021","Current Dollars","Level","6","2,697,790","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2022","Current Dollars","Level","6","2,913,118","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2023","Current Dollars","Level","6","3,144,250","T11400"
"T11400","A445RC","11","Corporate profits with IVA and CCAdj","2024","Current Dollars","Level","6","3,344,161","T11400"
