"year","CFC_ME_GPIM_2017","CFC_NRC_GPIM_2017","CFC_RATE_N_ME","CFC_RATE_N_NRC","CFC_RATE_N_TOT","CFC_TOT_GPIM_2017","DELTA_G_ME","DELTA_G_NRC","DELTA_G_TOT","DELTA_I_ME","DELTA_I_NRC","DELTA_I_TOT","DELTA_N_ME","DELTA_N_NRC","DELTA_N_TOT","DLOG_G_ME","DLOG_G_NRC","DLOG_G_TOT","DLOG_I_ME","DLOG_I_NRC","DLOG_I_TOT","DLOG_N_ME","DLOG_N_NRC","DLOG_N_TOT","G_ME_GPIM_2017","G_NRC_GPIM_2017","G_TOT_GPIM_2017","GAP_ARITH_LOG_G_ME","GAP_ARITH_LOG_G_NRC","GAP_ARITH_LOG_G_TOT","GAP_ARITH_LOG_I_ME","GAP_ARITH_LOG_I_NRC","GAP_ARITH_LOG_I_TOT","GAP_ARITH_LOG_N_ME","GAP_ARITH_LOG_N_NRC","GAP_ARITH_LOG_N_TOT","GROSS_ACCUMULATION_NET_FLOW_ME","GROSS_ACCUMULATION_NET_FLOW_NRC","GROSS_ACCUMULATION_NET_FLOW_TOT","GROWTH_ARITH_G_ME","GROWTH_ARITH_G_NRC","GROWTH_ARITH_G_TOT","GROWTH_ARITH_I_ME","GROWTH_ARITH_I_NRC","GROWTH_ARITH_I_TOT","GROWTH_ARITH_N_ME","GROWTH_ARITH_N_NRC","GROWTH_ARITH_N_TOT","I_ME_REAL_2017","I_NRC_REAL_2017","I_TOT_REAL_2017","INV_RATE_G_ME","INV_RATE_G_NRC","INV_RATE_G_TOT","K_GROSS_ME","K_GROSS_NRC","K_GROSS_TOT","K_NET_ME","K_NET_NRC","K_NET_TOT","L1_DLOG_G_ME","L1_DLOG_G_NRC","L1_DLOG_G_TOT","L1_DLOG_N_ME","L1_DLOG_N_NRC","L1_DLOG_N_TOT","L1_LOG_G_ME","L1_LOG_G_NRC","L1_LOG_G_TOT","L1_LOG_N_ME","L1_LOG_N_NRC","L1_LOG_N_TOT","LOG_G_ME_GPIM_2017","LOG_G_NRC_GPIM_2017","LOG_G_TOT_GPIM_2017","LOG_I_ME_REAL_2017","LOG_I_NRC_REAL_2017","LOG_I_TOT_REAL_2017","LOG_N_ME_GPIM_2017","LOG_N_NRC_GPIM_2017","LOG_N_TOT_GPIM_2017","N_ME_GPIM_2017","N_NRC_GPIM_2017","N_TOT_GPIM_2017","NET_ACCUMULATION_NET_FLOW_ME","NET_ACCUMULATION_NET_FLOW_NRC","NET_ACCUMULATION_NET_FLOW_TOT","RET_ME_GPIM_2017","RET_NRC_GPIM_2017","RET_RATE_G_ME","RET_RATE_G_NRC","RET_RATE_G_TOT","RET_TOT_GPIM_2017","SHARE_GROSS_ME_TOT","SHARE_GROSS_NRC_TOT","SHARE_INVESTMENT_ME_TOT","SHARE_INVESTMENT_NRC_TOT","SHARE_NET_ME_TOT","SHARE_NET_NRC_TOT"
1911,474600.562481161,608075.361461367,0.140940927068489,0.0365845352700578,0.0541650057775556,1082675.92394253,428074.049509469,2120826.8796682,2548900.9291776,-63022.091453866,-185866.03628939,-248888.12774326,156344.74391329,1755455.1567434,1911799.9006567,0.0820997530039946,0.109874986481298,0.103966681072176,-0.0952058011183574,-0.0757002024081093,-0.0798418486622854,0.0453837046179295,0.100402680989724,0.0913433269824608,5431037.74563042,20382009.3818824,25813047.1275128,0.003464339703969,0.00626354285058094,0.00559680376183855,0.00439160487618656,0.0027943078889754,0.00310419867899929,0.00104559802390882,0.00521335801988164,0.00430177823749892,428074.04950947,2120826.87966817,2548900.92917763,0.0855640927079636,0.116138529331879,0.109563484834015,-0.0908141962421709,-0.0729058945191339,-0.0767376499832861,0.0464293026418383,0.105616039009606,0.0956451052199598,630945.306394454,2363530.51820471,2994475.82459916,0.126114308381581,0.129429215107955,0.128716343126035,5431037.74563042,20382009.3818824,25813047.1275128,3523716.96398201,18376559.0459334,21900276.0099154,0.110071952897082,0.137550878052835,0.13157746077226,0.0798489514023402,0.129728583847506,0.121149386695866,15.4255410340221,16.7202881901917,16.962423943612,15.029643241504,16.6261837645114,16.8106664709173,15.5076407870261,16.830163176673,17.0663906246841,13.3549744601033,14.6756670414252,14.9122797573861,15.075026946122,16.7265864455011,16.9020097978998,3523716.96398201,18376559.0459334,21900276.0099154,156344.743913293,1755455.15674334,1911799.90065663,202871.256884984,242703.638536541,0.0405502156736177,0.0132906857760779,0.0191528582920189,445574.895421525,0.210398939683559,0.789601060316442,0.210703089071996,0.789296910928006,0.160898290157925,0.839101709842076
1912,501682.817545313,684273.294295578,0.142373187935725,0.037236203610545,0.054152564620827,1185956.11184089,669487.92944433,2077861.8210761,2747349.7505204,272371.337777629,0,272371.33777763,401633.82662677,1679257.2239091,2080891.0505359,0.116244714646291,0.0970775960774795,0.101140966944637,0.358853968827534,0,0.0870561498489426,0.107939332486634,0.0874433124196869,0.0907695765551289,6100525.67507475,22459871.2029585,28560396.8780332,0.00702600465279199,0.00486828090377213,0.0052916342492039,0.0728337464422715,0,0.00390178527283769,0.00604082844345978,0.00393708255587351,0.0042470821204865,669487.92944433,2077861.82107607,2747349.7505204,0.123270719299083,0.101945876981252,0.106432601193841,0.431687715269805,0,0.0909579351217803,0.113980160930094,0.0913803949755605,0.0950166586756153,903316.644172083,2363530.51820471,3266847.16237679,0.166324869478002,0.115961604860493,0.126557982335019,6100525.67507475,22459871.2029585,28560396.8780332,3925350.79060878,20055816.2698425,23981167.0604513,0.0820997530039946,0.109874986481298,0.103966681072176,0.0453837046179295,0.100402680989724,0.0913433269824608,15.5076407870261,16.830163176673,17.0663906246841,15.075026946122,16.7265864455011,16.9020097978998,15.6238855016723,16.9272407727505,17.1675315916288,13.7138284289309,14.6756670414252,14.9993359072351,15.1829662786086,16.8140297579208,16.9927793744549,3925350.79060878,20055816.2698425,23981167.0604513,401633.82662677,1679257.22390913,2080891.0505359,233828.714727753,285668.69712864,0.0430541501789196,0.0140157278792429,0.0201253811411783,519497.411856393,0.21360087190409,0.786399128095911,0.276510225080403,0.723489774919598,0.163684727299294,0.836315272700705
1913,556819.08068366,759543.828619386,0.141852056131091,0.0378714991402018,0.0548915282556844,1316362.90930305,792025.632068651,2051229.8870627,2843255.5191314,155744.248995187,18454.78374505,174199.03274024,502241.81248361,1622441.4733304,2124683.285814,0.122066364089131,0.0873959058582159,0.094903170866278,0.159064694629688,0.00777781698709745,0.0519502023649352,0.120400285247696,0.0777906109858826,0.0848906239177758,6892551.3071434,24511101.0900212,31403652.3971646,0.00776271528097564,0.003932751751918,0.00464921040046314,0.0133490984737608,0.0000303257903725186,0.00137308583367821,0.00754797702868484,0.00310569617514918,0.00370736968521018,792025.632068643,2051229.88706271,2843255.51913136,0.129829079370106,0.0913286576101339,0.0995523812667411,0.172413793103449,0.00780814277746997,0.0533232881986134,0.127948262276381,0.0808963071610318,0.088597993602986,1059060.89316727,2381985.30194976,3441046.19511703,0.173601579531799,0.106055163024977,0.120483136484832,6892551.3071434,24511101.0900212,31403652.3971646,4427592.60309239,21678257.7431729,26105850.3462653,0.116244714646291,0.0970775960774795,0.101140966944637,0.107939332486634,0.0874433124196869,0.0907695765551289,15.6238855016723,16.9272407727505,17.1675315916288,15.1829662786086,16.8140297579208,16.9927793744549,15.7459518657615,17.0146366786087,17.2624347624951,13.8728931235605,14.6834448584122,15.0512861096,15.3033665638563,16.8918203689067,17.0776699983727,4427592.60309239,21678257.7431729,26105850.3462653,502241.81248361,1622441.47333037,2124683.28581398,267035.261098627,330755.414887047,0.0437725001616939,0.0147265054148431,0.0209307552180921,597790.675985674,0.219482473566219,0.780517526433781,0.307772936809194,0.692227063190806,0.169601546946959,0.830398453053041
1914,625393.943659179,834156.450362156,0.141249206899113,0.0384789432916885,0.0559089389796545,1459550.39402134,477456.416092279,1516486.4769926,1993942.8930849,-277442.08076817,-487733.57040477,-765175.65117294,156224.86873992,1060095.2811828,1216320.1499227,0.0669774463323556,0.0600309151202403,0.0615596955620177,-0.30377067505159,-0.229110404513206,-0.251500787242447,0.0346761541919367,0.0477432483874516,0.0455390382902365,7370007.72323568,26027587.5670138,33397595.2902495,0.00229391557937168,0.0018384587370599,0.00193428494277638,0.0418007708108236,0.0243511350057327,0.0291336326663908,0.000608227806264003,0.00115806525785987,0.00105282268305313,477456.416092288,1516486.47699261,1993942.8930849,0.0692713619117273,0.0618693738573002,0.0634939805047941,-0.261969904240766,-0.204759269507473,-0.222367154576057,0.0352843819982007,0.0489013136453115,0.0465918609732897,781618.8123991,1894251.73154499,2675870.54394409,0.113400506948571,0.0772813805707066,0.0852088957711712,7370007.72323568,26027587.5670138,33397595.2902495,4583817.47183231,22738353.0243557,27322170.496188,0.122066364089131,0.0873959058582159,0.094903170866278,0.120400285247696,0.0777906109858826,0.0848906239177758,15.7459518657615,17.0146366786087,17.2624347624951,15.3033665638563,16.8918203689067,17.0776699983727,15.8129293120938,17.074667593729,17.3239944580571,13.569122448509,14.454334453899,14.7997853223576,15.3380427180482,16.9395636172942,17.1232090366629,4583817.47183231,22738353.0243557,27322170.496188,156224.868739921,1060095.28118283,1216320.14992275,304162.396306812,377765.254552381,0.0441291450368429,0.015412006713406,0.0217149152663772,681927.650859193,0.220674801858784,0.779325198141215,0.292098888777719,0.707901111222281,0.16776915554611,0.83223084445389
1915,654930.034607275,893976.085020716,0.142878733420744,0.0393157799979248,0.0566904492395322,1548906.11962799,485436.749737211,1107108.9986712,1592545.7484084,45636.686914868,-362504.68070624,-316867.99379137,172325.46470669,637770.965818003,810096.430524699,0.0637881006968311,0.041656189292187,0.0465824371062737,0.0567464249578205,-0.212414948667167,-0.12603588293708,0.0369048722330501,0.0276620998299251,0.0292187280681091,7855444.47297289,27134696.565685,34990141.0386579,0.00207841776104753,0.000879792800686709,0.00110200647620629,0.00164097077897195,0.0210440370457354,0.00761909535799021,0.000689439880299784,0.000386148217542053,0.000431055086480479,485436.74973721,1107108.99867117,1592545.74840839,0.0658665184578786,0.0425359820928737,0.04768444358248,0.0583873957367924,-0.191370911621432,-0.11841678757909,0.0375943121133498,0.0280482480474671,0.0296497831545896,827255.499313968,1531747.05083875,2359002.55015272,0.112246218780185,0.0588509037533704,0.0706339043171002,7855444.47297289,27134696.565685,34990141.0386579,4756142.936539,23376123.9901737,28132266.9267127,0.0669774463323556,0.0600309151202403,0.0615596955620177,0.0346761541919367,0.0477432483874516,0.0455390382902365,15.8129293120938,17.074667593729,17.3239944580571,15.3380427180482,16.9395636172942,17.1232090366629,15.8767174127907,17.1163237830211,17.3705768951634,13.6258688734668,14.2419195052319,14.6737494394205,15.3749475902813,16.9672257171241,17.152427764731,4756142.936539,23376123.9901737,28132266.9267127,172325.464706693,637770.965818034,810096.43052473,341818.749576758,424638.052167576,0.0463797003223069,0.0163149216604978,0.0229494607346207,766456.801744334,0.224504510121694,0.775495489878305,0.350680205606565,0.649319794393434,0.169063621816515,0.830936378183485
1916,712688.249558656,940866.903591888,0.149845843379399,0.0402490551464985,0.05877788510461,1653555.15315054,809361.146176949,1561611.969887,2370973.11606389,522286.528025722,499597.35995515,1021883.88798087,636853.77778104,1090477.507202,1727331.284983,0.098062635215916,0.055955266982199,0.0655640978454208,0.489406980385635,0.282288897908259,0.35989905345747,0.125664174788884,0.0455938241939968,0.05958912951683,8664805.61914984,28696308.535572,37361114.1547218,0.00496923636838495,0.00159510827653306,0.00219707846548309,0.141941530997907,0.0438728921089514,0.073285678756878,0.00823713689971542,0.00105537683096302,0.00181122934805875,809361.146176946,1561611.96988701,2370973.11606396,0.103031871584301,0.0575503752587321,0.0677611763109039,0.631348511383541,0.326161790017211,0.433184732214348,0.1339013116886,0.0466492010249598,0.0614003588648888,1349542.02733969,2031344.4107939,3380886.43813359,0.1717970296885,0.0748615119346045,0.0966239728613357,8664805.61914984,28696308.535572,37361114.1547218,5392996.71432004,24466601.4973757,29859598.2116957,0.0637881006968311,0.041656189292187,0.0465824371062737,0.0369048722330501,0.0276620998299251,0.0292187280681091,15.8767174127907,17.1163237830211,17.3705768951634,15.3749475902813,16.9672257171241,17.152427764731,15.9747800480066,17.1722790500033,17.4361409930088,14.1152758538524,14.5242084031401,15.0336484928779,15.5006117650702,17.0128195413181,17.2120168942479,5392996.71432004,24466601.4973757,29859598.2116957,636853.777781034,1090477.50720201,1727331.28498305,540180.881162744,469732.440906886,0.0687651581041999,0.0173111366758719,0.0288627965504299,1009913.32206963,0.231920428905484,0.768079571094517,0.399168103405656,0.600831896594344,0.180611831280692,0.819388168719309
1917,797523.196944182,998014.197677121,0.1478812688364,0.0407908796726087,0.060132670972043,1795537.3946213,1433790.88930306,1782489.1730873,3216280.0623904,669338.0747514,266276.16546422,935614.24021562,1221356.9051469,1299606.378581,2520963.2837279,0.153126964590019,0.0602627927474373,0.0825806838146121,0.402777656880355,0.123176210199903,0.244307110932358,0.204140871320377,0.0517548778226349,0.0810519526254083,10098596.5084529,30478797.7086593,40577394.2171122,0.0123459787538318,0.00185283340976414,0.00350561567503838,0.093196578224309,0.00790750167550133,0.0324292590511677,0.0223300445442349,0.00136269057853416,0.00337528131977127,1433790.88930305,1782489.17308734,3216280.06239039,0.165472943343851,0.0621156261572014,0.0860862994896505,0.495974235104664,0.131083711875404,0.276736369983525,0.226470915864611,0.053117568401169,0.0844272339451796,2018880.10209109,2297620.57625812,4316500.67834921,0.23299773714822,0.0800667644554346,0.115534581235278,10098596.5084529,30478797.7086593,40577394.2171122,6614353.61946694,25766207.8759567,32380561.4954236,0.098062635215916,0.055955266982199,0.0655640978454208,0.125664174788884,0.0455938241939968,0.05958912951683,15.9747800480066,17.1722790500033,17.4361409930088,15.5006117650702,17.0128195413181,17.2120168942479,16.1279070125966,17.2325418427508,17.5187216768234,14.5180535107328,14.64738461334,15.2779556038103,15.7047526363905,17.0645744191407,17.2930688468733,6614353.61946694,25766207.8759567,32380561.4954236,1221356.90514691,1299606.378581,2520963.28372791,585089.212788036,515131.403170783,0.0675247938043696,0.0179511382982318,0.0294482817456281,1100220.61595882,0.248872474521643,0.751127525478357,0.467712217032058,0.532287782967942,0.204269268783426,0.795730731216575
1918,956066.359611858,1060989.67855855,0.144544185965205,0.0411775641827603,0.0622921884308734,2017056.03817041,1945132.9798701,1760416.3316258,3705549.3114959,570820.78236376,25045.7779397098,595866.56030347,1633634.524843,1261676.6756393,2895311.2004823,0.176147695449561,0.0561522541517014,0.087388462124423,0.248999427646163,0.0108417609761062,0.12931090577351,0.220727230885561,0.0478052330671801,0.0856409483085621,12043729.488323,32239214.0402851,44282943.5286081,0.0164664938827832,0.00160646548196871,0.00393207195593463,0.0337418712415331,0.0000589848644011338,0.00873298781191914,0.0262560147690089,0.00116109840515945,0.00377415343053226,1945132.97987009,1760416.33162581,3705549.31149589,0.192614189332344,0.0577587196336702,0.0913205340803576,0.282741298887696,0.0109007458405074,0.138043893585429,0.24698324565457,0.0489663314723395,0.0894151017390943,2589700.88445485,2322666.35419783,4912367.23865268,0.256441663184302,0.0762059703404226,0.121061673215602,12043729.488323,32239214.0402851,44282943.5286081,8247988.14430994,27027884.551596,35275872.6959059,0.153126964590019,0.0602627927474373,0.0825806838146121,0.204140871320377,0.0517548778226349,0.0810519526254083,16.1279070125966,17.2325418427508,17.5187216768234,15.7047526363905,17.0645744191407,17.2930688468733,16.3040547080462,17.2886940969025,17.6061101389478,14.7670529383789,14.6582263743161,15.4072665095838,15.9254798672761,17.1123796522079,17.3787097951818,8247988.14430994,27027884.551596,35275872.6959059,1633634.52484299,1261676.67563928,2895311.20048227,644567.904584765,562250.022572024,0.0638274738519593,0.0184472507067522,0.0297411391352443,1206817.92715679,0.271972198066337,0.728027801933663,0.527179821589464,0.472820178410536,0.233813865227697,0.766186134772304
1919,1161651.68754016,1123536.03053868,0.140840610730212,0.0415695141953807,0.0647804729815815,2285187.71807884,1937219.0881762,2071785.8329259,4009004.9211021,12314.6615484501,359868.28302838,372182.94457683,1440363.85846313,1558998.6066875,2999362.4651507,0.149151436818137,0.0622824598336997,0.0866652670154444,0.0047439742939801,0.144046291380571,0.0730315521087199,0.160955030173733,0.0560788875496456,0.0816038482931063,13980948.5764992,34310999.873211,48291948.4497102,0.0116973343249239,0.00198045396863612,0.00386631470997008,0.0000112704612621403,0.0108912795615401,0.00273292690830663,0.0136771144489282,0.00160223076767536,0.00342204152701439,1937219.08817621,2071785.83292589,4009004.9211021,0.160848771143061,0.0642629138023359,0.0905315817254145,0.00475524475524224,0.154937570942111,0.0757644790170266,0.174632144622661,0.057681118317321,0.0850258898201207,2602015.5460033,2682534.63722621,5284550.18322951,0.216047325583498,0.0832071971070448,0.1193360188402,13980948.5764992,34310999.873211,48291948.4497102,9688352.00277307,28586883.1582835,38275235.1610566,0.176147695449561,0.0561522541517014,0.087388462124423,0.220727230885561,0.0478052330671801,0.0856409483085621,16.3040547080462,17.2886940969025,17.6061101389478,15.9254798672761,17.1123796522079,17.3787097951818,16.4532061448643,17.3509765567362,17.6927754059633,14.7717969126729,14.8022726656967,15.4802980616925,16.0864348974498,17.1684585397575,17.460313643475,9688352.00277307,28586883.1582835,38275235.1610566,1440363.85846314,1558998.60668753,2999362.46515067,664796.457827089,610748.804300324,0.0551985544404366,0.0189442833047093,0.028804437114786,1275545.26212741,0.289508893828514,0.710491106171486,0.492381651377024,0.507618348622976,0.253123252202263,0.746876747797736
1920,1366279.83410635,1194506.29640802,0.141022934934165,0.0417851183633461,0.0669045172352033,2560786.13051437,2097647.1648481,3514624.5411385,5612271.7059866,268749.37849868,1493519.28450973,1762268.66300841,1504485.09039563,2981547.625328,4486032.7157236,0.139793343519155,0.0975207687464241,0.109943922875058,0.0982921637683472,0.442604655057622,0.287788783778177,0.144349688966397,0.0992096136055949,0.110829651207059,16078595.7413473,37825624.4143495,53904220.1556968,0.0102427683634152,0.00491356875834249,0.00627155167410161,0.00499291418265872,0.114152101699136,0.045686838915493,0.0109383404079492,0.00508813752800663,0.00637492498553745,2097647.16484815,3514624.5411385,5612271.70598664,0.150036111882571,0.102434337504767,0.116215474549159,0.103285077951006,0.556756756756758,0.33347562269367,0.155288029374346,0.104297751133602,0.117204576192596,2870764.92450198,4176053.92173594,7046818.84623792,0.205334059330387,0.121711810706994,0.145921195405405,16078595.7413473,37825624.4143495,53904220.1556968,11192837.0931687,31568430.7836115,42761267.8767802,0.149151436818137,0.0622824598336997,0.0866652670154444,0.160955030173733,0.0560788875496456,0.0816038482931063,16.4532061448643,17.3509765567362,17.6927754059633,16.0864348974498,17.1684585397575,17.460313643475,16.5929994883834,17.4484973254826,17.8027193288383,14.8700890764413,15.2448773207543,15.7680868454707,16.2307845864162,17.2676681533631,17.571143294682,11192837.0931687,31568430.7836115,42761267.8767802,1504485.09039563,2981547.62532792,4486032.71572355,773117.759653835,661429.380597444,0.0552979474478134,0.0192774732022271,0.0297057208562453,1434547.14025128,0.298280833947805,0.701719166052195,0.407384521603616,0.592615478396384,0.261751759218686,0.738248240781314
1921,1587154.75161646,1305895.99562896,0.141800933794091,0.0413671494975577,0.0676558692221653,2893050.74724542,1218035.2826265,2112064.5988819,3330099.8815084,-735982.12548424,-1344562.81571044,-2080544.94119468,547628.0474013,1525595.1103965,2073223.15779781,0.0730228136219324,0.0543336973338988,0.0599449482337349,-0.296213610452744,-0.388563297305563,-0.34990644587158,0.0477674053139054,0.0471951841086238,0.0473449956552514,17296631.0239738,39937689.0132314,57234320.0372052,0.00273226488248153,0.00150317599159927,0.00183314394327361,0.0398421746717674,0.0665936003358648,0.0546604651542785,0.00115924686934954,0.00113142169746847,0.00113867334567611,1218035.28262648,2112064.59888194,3330099.88150842,0.0757550785044139,0.0558368733254981,0.0617780921770085,-0.256371435780977,-0.321969696969698,-0.295245980717302,0.048926652183255,0.0483266058060923,0.0484836690009275,2134782.79901774,2831491.1060255,4966273.90504324,0.132771719207293,0.0748564273522303,0.0921314489050888,17296631.0239738,39937689.0132314,57234320.0372052,11740465.14057,33094025.894008,44834491.034578,0.139793343519155,0.0975207687464241,0.109943922875058,0.144349688966397,0.0992096136055949,0.110829651207059,16.5929994883834,17.4484973254826,17.8027193288383,16.2307845864162,17.2676681533631,17.571143294682,16.6660223020054,17.5028310228165,17.862664277072,14.5738754659885,14.8563140234488,15.4181803995991,16.2785519917301,17.3148633374718,17.6184882903373,11740465.14057,33094025.894008,44834491.034578,547628.04740128,1525595.11039654,2073223.15779782,916747.516391263,719426.507143561,0.0570166407028805,0.0190195540267311,0.0303533567280799,1636174.02353482,0.302207329670906,0.697792670329094,0.429856032880078,0.570143967119922,0.261862349045411,0.738137650954589
1922,1693912.19658467,1383092.2465381,0.144279819947784,0.0417928072869648,0.0686302971689736,3077004.44312277,1147695.1774042,2313164.3789238,3460859.55632801,45636.68691487,261003.3701085,306640.057023371,486507.2893479,1709402.2295959,2195909.51894379,0.064245056190007,0.0563040873778604,0.0587105621886543,0.0211523750052276,0.0881745735846664,0.0599133020852314,0.0406029325411055,0.050363111720177,0.0478164805266879,18444326.201378,42250853.3921552,60695179.5935332,0.00210862712632491,0.00161524736775919,0.00175769451603391,0.000225297203799234,0.00400419736505561,0.00183118943626492,0.000835569555948587,0.00128978282552425,0.00116164921833876,1147695.17740415,2313164.37892379,3460859.55632794,0.0663536833163319,0.0579193347456196,0.0604682567046883,0.0213776722090268,0.092178770949722,0.0617444915214963,0.0414385020970541,0.0516528945457013,0.0489781297450266,2180419.48593261,3092494.476134,5272913.96206661,0.126060357240116,0.0774329850460164,0.0921285333457085,18444326.201378,42250853.3921552,60695179.5935332,12226972.4299179,34803428.1236039,47030400.5535218,0.0730228136219324,0.0543336973338988,0.0599449482337349,0.0477674053139054,0.0471951841086238,0.0473449956552514,16.6660223020054,17.5028310228165,17.862664277072,16.2785519917301,17.3148633374718,17.6184882903373,16.7302673581954,17.5591351101944,17.9213748392607,14.5950278409937,14.9444885970334,15.4780937016844,16.3191549242712,17.3652264491919,17.6663047708639,12226972.4299179,34803428.1236039,47030400.5535218,486507.28934794,1709402.2295959,2195909.51894384,1032724.30852846,779330.097210207,0.0597066739237869,0.0195136503003971,0.0316602766410214,1812054.40573867,0.303884531274097,0.696115468725903,0.413513192443223,0.586486807556777,0.259980189112004,0.740019810887996
1923,1755415.76851822,1464357.95421594,0.143569127891622,0.0420751067686577,0.0684615415739438,3219773.72273416,2079485.2166193,3160800.2509908,5240285.4676101,858404.34911301,908239.00002401,1766643.34913702,1283408.0665274,2536375.52194209,3819783.58846951,0.106828944441418,0.0721442080534658,0.0828121802657797,0.331953261158388,0.257499674280179,0.288962142541408,0.0998139493281514,0.0703439883168038,0.0780895308664356,20523811.4179973,45411653.643146,65935465.0611433,0.0059149527286476,0.00266612114044519,0.00352557345211892,0.0617344464828108,0.0361917153191388,0.0460790437639762,0.00515137008215975,0.00253318668257246,0.00312992598514908,2079485.21661936,3160800.25099079,5240285.46761015,0.112743897170065,0.074810329193911,0.0863377537178987,0.393687707641199,0.293691389599318,0.335041186305384,0.104965319410311,0.0728771749993762,0.0812194568515846,3038823.83504562,4000733.47615801,7039557.31120363,0.164756565345205,0.0946900039870161,0.115982148143337,20523811.4179973,45411653.643146,65935465.0611433,13510380.4964453,37339803.645546,50850184.1419913,0.064245056190007,0.0563040873778604,0.0587105621886543,0.0406029325411055,0.050363111720177,0.0478164805266879,16.7302673581954,17.5591351101944,17.9213748392607,16.3191549242712,17.3652264491919,17.6663047708639,16.8370963026368,17.6312793182478,18.0041870195265,14.9269811021521,15.2019882713136,15.7670558442258,16.4189688735994,17.4355704375087,17.7443943017304,13510380.4964453,37339803.645546,50850184.1419913,1283408.0665274,2536375.52194207,3819783.58846947,959338.618426259,839933.225167223,0.052012668175137,0.0198796747931055,0.0296443944254378,1799271.84359348,0.311271201302139,0.688728798697861,0.431678257695162,0.568321742304838,0.265689903083136,0.734310096916864
1924,1942217.78612087,1568904.6411771,0.143757445368166,0.0420169494213246,0.0690483719290711,3511122.42729797,1067703.5306593,3218255.1471723,4285958.6778316,-875065.36179621,122592.49202065,-752472.86977556,221540.6871286,2554421.3270015,2775962.0141301,0.0507146663899825,0.0684699885457327,0.0629769843780466,-0.339623800685196,0.0301823981716005,-0.113047845834487,0.0162648203264624,0.0661716963457195,0.0531530067943855,21591514.9486566,48629908.7903183,70221423.7389749,0.00130800663667729,0.00239849760238257,0.0020253428802376,0.0516619413288199,0.000460105947013883,0.00615577343414131,0.000132992243427058,0.00223844719037816,0.00143798556817221,1067703.53065928,3218255.14717231,4285958.67783159,0.0520226730266597,0.0708684861481153,0.0650023272582842,-0.287961859356376,0.0306425041186144,-0.106892072400345,0.0163978125698894,0.0684101435360977,0.0545909923625577,2163758.47324941,4123325.96817866,6287084.44142807,0.105426737226401,0.0907988508980667,0.0953520906479984,21591514.9486566,48629908.7903183,70221423.7389749,13731921.1835739,39894224.9725475,53626146.1561214,0.106828944441418,0.0721442080534658,0.0828121802657797,0.0998139493281514,0.0703439883168038,0.0780895308664356,16.8370963026368,17.6312793182478,18.0041870195265,16.4189688735994,17.4355704375087,17.7443943017304,16.8878109690268,17.6997493067936,18.0671640039045,14.5873573014669,15.2321706694852,15.6540079983913,16.4352336939259,17.5017421338545,17.7975473085248,13731921.1835739,39894224.9725475,53626146.1561214,221540.68712854,2554421.32700156,2775962.0141301,1096054.94259013,905070.821006346,0.0534040641997422,0.0199303647499511,0.0303497633897144,2001125.76359648,0.307477601549578,0.692522398450422,0.344159282956589,0.655840717043411,0.256067649232079,0.743932350767921
1925,2008919.65870114,1677347.7807599,0.146295600728047,0.0420448769693894,0.0687401147330117,3686267.43946104,1005790.7562035,3068020.2311357,4073810.9873392,82380.92652936,-80410.1291748402,1970.7973545203,237219.7410776,2365568.0582439,2602787.79932149,0.045530271509751,0.0611789742706641,0.05639336814545,0.0373661766840208,-0.0196939375509508,0.000313418492600803,0.0171275411180503,0.0576045387654069,0.0473947129198073,22597305.7048601,51697929.021454,74295234.7263141,0.00105241426265602,0.00191018849878173,0.00162042266691307,0.000706892721754927,0.000192658778572181,0.0000000491207071937646,0.000147517331991084,0.00169146359763492,0.00114108511691933,1005790.75620349,3068020.23113567,4073810.98733916,0.046582685772407,0.0630891627694458,0.0580137908123631,0.0380730694057757,-0.0195012787723787,0.000313467613307997,0.0172750584500413,0.0592960023630419,0.0485357980367267,2246139.39977877,4042915.83900382,6289055.23878259,0.10402880043943,0.0831364059602909,0.0895603493053643,22597305.7048601,51697929.021454,74295234.7263141,13969140.9246515,42259793.0307914,56228933.9554429,0.0507146663899825,0.0684699885457327,0.0629769843780466,0.0162648203264624,0.0661716963457195,0.0531530067943855,16.8878109690268,17.6997493067936,18.0671640039045,16.4352336939259,17.5017421338545,17.7975473085248,16.9333412405365,17.7609282810642,18.12355737205,14.6247234781509,15.2124767319343,15.6543214168839,16.4523612350439,17.5593466726199,17.8449420214446,13969140.9246515,42259793.0307914,56228933.9554429,237219.74107763,2365568.05824392,2602787.79932155,1240348.64357528,974895.607868154,0.0574461146670235,0.0200472431908457,0.0315465584930017,2215244.25144343,0.304155519369488,0.695844480630512,0.357150528099602,0.642849471900398,0.248433323237481,0.751566676762519
