"current_path","match_type","matched_text","proposed_action","immutable_release_status","label_status"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1601: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""s_t_proxy_cc"",""ME/NRC current-cost composition-share proxy"",""s_t_proxy_cc"",FALSE,""input column s_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,34,""level"",""DF-GLS_ERS"",""drift_trend"",""lag.max=4"",-1.4688231046681,,-3.77,-3.19,-2.89,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1602: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""s_t_proxy_cc"",""ME/NRC current-cost composition-share proxy"",""s_t_proxy_cc"",FALSE,""input column s_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""ADF"",""drift"",""selectlags=AIC"",-4.15708941224305,,-3.58,-2.93,-2.6,TRUE,TRUE,TRUE,""unit_root"",""reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1603: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""s_t_proxy_cc"",""ME/NRC current-cost composition-share proxy"",""s_t_proxy_cc"",FALSE,""input column s_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""Phillips-Perron"",""drift"",""lags=short"",-3.14606612180658,,-3.649533203125,-2.9558265625,-2.6164125,TRUE,TRUE,FALSE,""unit_root"",""reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1604: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""s_t_proxy_cc"",""ME/NRC current-cost composition-share proxy"",""s_t_proxy_cc"",FALSE,""input column s_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""KPSS"",""drift"",""lags=short"",0.314179547484114,,0.739,0.463,0.347,FALSE,FALSE,FALSE,""stationarity"",""fail_to_reject_stationarity_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1605: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""s_t_proxy_cc"",""ME/NRC current-cost composition-share proxy"",""s_t_proxy_cc"",FALSE,""input column s_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""DF-GLS_ERS"",""drift"",""lag.max=4"",-1.83196475603344,,-2.63,-1.95,-1.62,TRUE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1606: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""s_t_proxy_cc"",""ME/NRC current-cost composition-share proxy"",""s_t_proxy_cc"",FALSE,""input column s_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""ADF"",""none"",""selectlags=AIC"",-4.22686629018361,,-2.62,-1.95,-1.61,TRUE,TRUE,TRUE,""unit_root"",""reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1607: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""s_t_proxy_cc"",""ME/NRC current-cost composition-share proxy"",""s_t_proxy_cc"",FALSE,""input column s_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""Phillips-Perron"",""none"",""lags=short"",,,,,,,,,""unit_root"",""not_tested"",""ur.pp does not support deterministic_spec: none""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1608: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""s_t_proxy_cc"",""ME/NRC current-cost composition-share proxy"",""s_t_proxy_cc"",FALSE,""input column s_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""KPSS"",""none"",""lags=short"",,,,,,,,,""stationarity"",""not_tested"",""ur.kpss does not support deterministic_spec: none""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1609: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""s_t_proxy_cc"",""ME/NRC current-cost composition-share proxy"",""s_t_proxy_cc"",FALSE,""input column s_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""DF-GLS_ERS"",""none"",""lag.max=4"",,,,,,,,,""unit_root"",""not_tested"",""ur.ers does not support deterministic_spec: none""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1610: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""s_t_proxy_cc"",""ME/NRC current-cost composition-share proxy"",""s_t_proxy_cc"",FALSE,""input column s_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,34,""level"",""Zivot-Andrews"",""break_both"",""lag=2; breakpoint_index=8"",-4.18011511581388,,-5.57,-5.08,-4.82,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1611: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,34,""level"",""ADF"",""drift"",""selectlags=AIC"",-1.78754940619405,,-3.58,-2.93,-2.6,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1612: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,34,""level"",""Phillips-Perron"",""drift"",""lags=short"",-1.55956577644904,,-3.64214738292011,-2.95274646464646,-2.6147896235078,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1613: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,34,""level"",""KPSS"",""drift"",""lags=short"",0.776975578682347,,0.739,0.463,0.347,TRUE,TRUE,TRUE,""stationarity"",""reject_stationarity_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1614: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,34,""level"",""DF-GLS_ERS"",""drift"",""lag.max=4"",-1.27557179573983,,-2.63,-1.95,-1.62,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1615: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,34,""level"",""ADF"",""drift_trend"",""selectlags=AIC"",-2.87112215224672,,-4.15,-3.5,-3.18,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1616: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,34,""level"",""Phillips-Perron"",""drift_trend"",""lags=short"",-3.09393232733716,,-4.26048411386593,-3.55136675849403,-3.20813324150597,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1617: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,34,""level"",""KPSS"",""drift_trend"",""lags=short"",0.155777410250806,,0.216,0.146,0.119,TRUE,TRUE,FALSE,""stationarity"",""reject_stationarity_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1618: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,34,""level"",""DF-GLS_ERS"",""drift_trend"",""lag.max=4"",-1.91736416995125,,-3.77,-3.19,-2.89,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1619: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""ADF"",""drift"",""selectlags=AIC"",-6.02082463820116,,-3.58,-2.93,-2.6,TRUE,TRUE,TRUE,""unit_root"",""reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1620: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""Phillips-Perron"",""drift"",""lags=short"",-6.89800901327042,,-3.649533203125,-2.9558265625,-2.6164125,TRUE,TRUE,TRUE,""unit_root"",""reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1621: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""KPSS"",""drift"",""lags=short"",0.0910881087339936,,0.739,0.463,0.347,FALSE,FALSE,FALSE,""stationarity"",""fail_to_reject_stationarity_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1622: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""DF-GLS_ERS"",""drift"",""lag.max=4"",-1.57416683391617,,-2.63,-1.95,-1.62,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1623: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""ADF"",""none"",""selectlags=AIC"",-5.91452484843858,,-2.62,-1.95,-1.61,TRUE,TRUE,TRUE,""unit_root"",""reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1624: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""Phillips-Perron"",""none"",""lags=short"",,,,,,,,,""unit_root"",""not_tested"",""ur.pp does not support deterministic_spec: none""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1625: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""KPSS"",""none"",""lags=short"",,,,,,,,,""stationarity"",""not_tested"",""ur.kpss does not support deterministic_spec: none""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1626: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,33,""first_difference"",""DF-GLS_ERS"",""none"",""lag.max=4"",,,,,,,,,""unit_root"",""not_tested"",""ur.ers does not support deterministic_spec: none""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1627: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""phi_t_proxy_cc"",""ME/NRC current-cost investment-composition proxy"",""phi_t_proxy_cc"",FALSE,""input column phi_t_proxy_cc"",""pre_1974_alt_1940_1973"",1940,1973,34,""level"",""Zivot-Andrews"",""break_both"",""lag=2; breakpoint_index=16"",-4.33884798024951,,-5.57,-5.08,-4.82,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1628: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""y_t"",""log real output"",""y_t"",FALSE,""input column y_t"",""pre_1974_alt_1947_1974"",1947,1974,28,""level"",""ADF"",""drift_trend"",""selectlags=AIC"",-2.19240299261331,,-4.15,-3.5,-3.18,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1629: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""y_t"",""log real output"",""y_t"",FALSE,""input column y_t"",""pre_1974_alt_1947_1974"",1947,1974,28,""level"",""Phillips-Perron"",""drift_trend"",""lags=short"",-2.96781510346504,,-4.33824581618656,-3.58665075445816,-3.22785336076818,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1630: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""y_t"",""log real output"",""y_t"",FALSE,""input column y_t"",""pre_1974_alt_1947_1974"",1947,1974,28,""level"",""KPSS"",""drift_trend"",""lags=short"",0.074022326323323,,0.216,0.146,0.119,FALSE,FALSE,FALSE,""stationarity"",""fail_to_reject_stationarity_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1631: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""y_t"",""log real output"",""y_t"",FALSE,""input column y_t"",""pre_1974_alt_1947_1974"",1947,1974,28,""level"",""DF-GLS_ERS"",""drift_trend"",""lag.max=4"",-2.66615109178299,,-3.77,-3.19,-2.89,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1632: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""y_t"",""log real output"",""y_t"",FALSE,""input column y_t"",""pre_1974_alt_1947_1974"",1947,1974,28,""level"",""ADF"",""drift"",""selectlags=AIC"",-0.572714108176013,,-3.58,-2.93,-2.6,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1633: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""y_t"",""log real output"",""y_t"",FALSE,""input column y_t"",""pre_1974_alt_1947_1974"",1947,1974,28,""level"",""Phillips-Perron"",""drift"",""lags=short"",-1.00907229757182,,-3.69580864197531,-2.97497517146776,-2.62650466392318,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1634: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""y_t"",""log real output"",""y_t"",FALSE,""input column y_t"",""pre_1974_alt_1947_1974"",1947,1974,28,""level"",""KPSS"",""drift"",""lags=short"",1.02529516237557,,0.739,0.463,0.347,TRUE,TRUE,TRUE,""stationarity"",""reject_stationarity_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1635: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""y_t"",""log real output"",""y_t"",FALSE,""input column y_t"",""pre_1974_alt_1947_1974"",1947,1974,28,""level"",""DF-GLS_ERS"",""drift"",""lag.max=4"",0.338834944881946,,-2.65,-1.95,-1.62,FALSE,FALSE,FALSE,""unit_root"",""fail_to_reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1636: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""y_t"",""log real output"",""y_t"",FALSE,""input column y_t"",""pre_1974_alt_1947_1974"",1947,1974,27,""first_difference"",""ADF"",""drift"",""selectlags=AIC"",-4.50926001852463,,-3.58,-2.93,-2.6,TRUE,TRUE,TRUE,""unit_root"",""reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
"output/US/S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B/csv/S30I_integration_order_tests_long.csv","content","line 1637: ""S30I_INTEGRATION_ORDER_PRECHECK_B1_E2B"",""y_t"",""log real output"",""y_t"",FALSE,""input column y_t"",""pre_1974_alt_1947_1974"",1947,1974,27,""first_difference"",""Phillips-Perron"",""drift"",""lags=short"",-6.91518018653781,,-3.7075,-2.97977455621302,-2.6290349112426,TRUE,TRUE,TRUE,""unit_root"",""reject_unit_root_5pct"",""""","Replace active S30I/s30i taxonomy with S31I/s31i","live_tracked","obsolete_label"
