window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis,source_file,PIC_min,dPIC,in_ambiguity
full,const,6,1,99,4,7,TRUE,93,55,TRUE,NA,241.88100168820608,89,139.9085272822366,-74.79633671443366,FALSE,computed,139.9085272822366,-74.79633671443366,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,6,2,99,4,7,TRUE,93,55,TRUE,NA,250.55538974675227,98,185.62755763624352,-50.78903418031473,FALSE,computed,185.62755763624352,-50.78903418031473,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,6,3,99,4,7,TRUE,93,55,TRUE,NA,256.87966340702883,107,236.0468167867897,-22.081502849656545,FALSE,computed,236.0468167867897,-22.081502849656545,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,7,0,99,4,8,TRUE,92,60,TRUE,NA,NA,96,NA,NA,FALSE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,7,1,99,4,8,TRUE,92,60,TRUE,NA,259.1395473964515,105,217.51198070325563,-35.791510528771084,FALSE,computed,217.51198070325563,-35.791510528771084,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,7,2,99,4,8,TRUE,92,60,TRUE,NA,274.1666468446297,114,250.5255882779985,-24.489630773916247,FALSE,computed,250.5255882779985,-24.489630773916247,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,7,3,99,4,8,TRUE,92,60,TRUE,NA,280.6861856788028,123,300.5543170807516,3.827370208948878,FALSE,computed,300.5543170807516,3.827370208948878,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
fordism,none,1,0,49,4,2,TRUE,48,25,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,1,1,49,4,2,TRUE,48,25,TRUE,NA,153.78231717143234,8,-265.25659388888687,-276.4300719579797,TRUE,computed,-265.25659388888687,-276.4300719579797,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,0,TRUE
fordism,none,1,2,49,4,2,TRUE,48,25,TRUE,NA,161.15606872033473,16,-237.69605653271384,-260.04301267089943,TRUE,computed,-237.69605653271384,-260.04301267089943,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,27.56053735617303,FALSE
fordism,none,1,3,49,4,2,TRUE,48,25,TRUE,NA,166.5289806375958,24,-206.1338399132582,-239.65427412053657,TRUE,computed,-206.1338399132582,-239.65427412053657,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,59.122753975628655,FALSE
fordism,none,2,0,49,4,3,TRUE,47,30,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,2,1,49,4,3,TRUE,47,30,TRUE,NA,163.85803912367226,24,-200.7919568854111,-234.3123910926895,TRUE,computed,-200.7919568854111,-234.3123910926895,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,64.46463700347576,FALSE
fordism,none,2,2,49,4,3,TRUE,47,30,TRUE,NA,173.49330465479642,32,-177.75444749368162,-222.4483597700528,TRUE,computed,-177.75444749368162,-222.4483597700528,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,87.50214639520524,FALSE
fordism,none,2,3,49,4,3,TRUE,47,30,TRUE,NA,177.3692309549956,40,-143.1982596401022,-199.06564998556615,TRUE,computed,-143.1982596401022,-199.06564998556615,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,122.05833424878466,FALSE
fordism,none,3,0,49,4,4,TRUE,46,35,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,3,1,49,4,4,TRUE,46,35,TRUE,NA,172.96422461834868,40,-134.38824696680837,-190.2556373122723,TRUE,computed,-134.38824696680837,-190.2556373122723,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,130.8683469220785,FALSE
fordism,none,3,2,49,4,4,TRUE,46,35,TRUE,NA,182.62170407854904,48,-111.39516543323128,-178.43603384778802,TRUE,computed,-111.39516543323128,-178.43603384778802,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,153.86142845565558,FALSE
fordism,none,3,3,49,4,4,TRUE,46,35,TRUE,NA,186.13982962431916,56,-76.12337607079371,-154.33772255444325,TRUE,computed,-76.12337607079371,-154.33772255444325,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,189.13321781809316,FALSE
fordism,none,4,0,49,4,5,TRUE,45,40,TRUE,NA,NA,48,NA,NA,FALSE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,4,1,49,4,5,TRUE,45,40,TRUE,NA,195.24103000777916,56,-94.3257768377137,-172.54012332136324,FALSE,computed,-94.3257768377137,-172.54012332136324,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,4,2,49,4,5,TRUE,45,40,TRUE,NA,206.453800438492,64,-74.44327724516154,-163.83110179790387,FALSE,computed,-74.44327724516154,-163.83110179790387,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,4,3,49,4,5,TRUE,45,40,TRUE,NA,208.5912949651701,72,-36.41022584453998,-136.9715284663751,FALSE,computed,-36.41022584453998,-136.9715284663751,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,5,0,49,4,6,FALSE,44,45,FALSE,gate_fail: T_eff=44 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,5,1,49,4,6,FALSE,44,45,FALSE,gate_fail: T_eff=44 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,5,2,49,4,6,FALSE,44,45,FALSE,gate_fail: T_eff=44 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,5,3,49,4,6,FALSE,44,45,FALSE,gate_fail: T_eff=44 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,6,0,49,4,7,FALSE,43,50,FALSE,gate_fail: T_eff=43 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,6,1,49,4,7,FALSE,43,50,FALSE,gate_fail: T_eff=43 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,6,2,49,4,7,FALSE,43,50,FALSE,gate_fail: T_eff=43 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,6,3,49,4,7,FALSE,43,50,FALSE,gate_fail: T_eff=43 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,7,0,49,4,8,FALSE,42,55,FALSE,gate_fail: T_eff=42 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,7,1,49,4,8,FALSE,42,55,FALSE,gate_fail: T_eff=42 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,7,2,49,4,8,FALSE,42,55,FALSE,gate_fail: T_eff=42 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,none,7,3,49,4,8,FALSE,42,55,FALSE,gate_fail: T_eff=42 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-265.25659388888687,NA,FALSE
fordism,const,1,0,49,4,2,TRUE,48,30,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,1,1,49,4,2,TRUE,48,30,TRUE,NA,151.0165647425267,9,-254.43658397432836,-267.00674680205776,TRUE,computed,-254.43658397432836,-267.00674680205776,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,0,TRUE
fordism,const,1,2,49,4,2,TRUE,48,30,TRUE,NA,159.16300123807298,18,-223.1329114546959,-248.2732371101547,TRUE,computed,-223.1329114546959,-248.2732371101547,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,31.30367251963247,FALSE
fordism,const,1,3,49,4,2,TRUE,48,30,TRUE,NA,164.85390879945757,27,-186.9181810667401,-224.62866954992825,TRUE,computed,-186.9181810667401,-224.62866954992825,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,67.51840290758827,FALSE
fordism,const,2,0,49,4,3,TRUE,47,35,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,2,1,49,4,3,TRUE,47,35,TRUE,NA,160.93966386496535,25,-189.66670131125008,-224.58382027716505,TRUE,computed,-189.66670131125008,-224.58382027716505,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,64.76988266307828,FALSE
fordism,const,2,2,49,4,3,TRUE,47,35,TRUE,NA,171.67066256541662,34,-163.5321532014276,-211.01943499507195,TRUE,computed,-163.5321532014276,-211.01943499507195,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,90.90443077290075,FALSE
fordism,const,2,3,49,4,3,TRUE,47,35,TRUE,NA,175.55169358644153,43,-123.6976697327524,-183.75511435412616,TRUE,computed,-123.6976697327524,-183.75511435412616,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,130.73891424157597,FALSE
fordism,const,3,0,49,4,4,TRUE,46,40,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,3,1,49,4,4,TRUE,46,40,TRUE,NA,170.38312055330684,41,-123.93753377997744,-181.201608884078,TRUE,computed,-123.93753377997744,-181.201608884078,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,130.4990501943509,FALSE
fordism,const,3,2,49,4,4,TRUE,46,40,TRUE,NA,180.62565999563952,50,-96.8260671539178,-166.66030508574772,TRUE,computed,-96.8260671539178,-166.66030508574772,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,157.61051682041057,FALSE
fordism,const,3,3,49,4,4,TRUE,46,40,TRUE,NA,184.15023262771803,59,-56.278666907349816,-138.68306766690915,TRUE,computed,-56.278666907349816,-138.68306766690915,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,198.15791706697854,FALSE
fordism,const,4,0,49,4,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,4,1,49,4,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,4,2,49,4,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,4,3,49,4,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,5,0,49,4,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,5,1,49,4,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,5,2,49,4,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,5,3,49,4,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,6,0,49,4,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,6,1,49,4,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,6,2,49,4,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,6,3,49,4,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,7,0,49,4,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,7,1,49,4,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,7,2,49,4,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
fordism,const,7,3,49,4,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-254.43658397432836,NA,FALSE
post_fordism,none,1,0,50,4,2,TRUE,49,25,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,1,1,50,4,2,TRUE,49,25,TRUE,NA,146.42282494564736,8,-250.1559450551312,-261.54946584786956,TRUE,computed,-250.1559450551312,-261.54946584786956,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,0,TRUE
post_fordism,none,1,2,50,4,2,TRUE,49,25,TRUE,NA,153.71364460474663,16,-222.04787953716615,-244.83492112264292,TRUE,computed,-222.04787953716615,-244.83492112264292,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,28.10806551796506,FALSE
post_fordism,none,1,3,50,4,2,TRUE,49,25,TRUE,NA,160.16343049260198,24,-192.25774647671332,-226.43830885492844,TRUE,computed,-192.25774647671332,-226.43830885492844,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,57.89819857841789,FALSE
post_fordism,none,2,0,50,4,3,TRUE,48,30,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,2,1,50,4,3,TRUE,48,30,TRUE,NA,157.49515295502962,24,-186.92119140156865,-221.1017537797837,TRUE,computed,-186.92119140156865,-221.1017537797837,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,63.234753653562564,FALSE
post_fordism,none,2,2,50,4,3,TRUE,48,30,TRUE,NA,163.71011448220918,32,-156.6614096197642,-202.23549279071767,TRUE,computed,-156.6614096197642,-202.23549279071767,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,93.494535435367,FALSE
post_fordism,none,2,3,50,4,3,TRUE,48,30,TRUE,NA,167.45660858487648,40,-121.46469298893524,-178.43229695262713,TRUE,computed,-121.46469298893524,-178.43229695262713,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,128.69125206619597,FALSE
post_fordism,none,3,0,50,4,4,TRUE,47,35,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,3,1,50,4,4,TRUE,47,35,TRUE,NA,164.75008278682267,40,-116.05164139282763,-173.01924535651952,TRUE,computed,-116.05164139282763,-173.01924535651952,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,134.10430366230358,FALSE
post_fordism,none,3,2,50,4,4,TRUE,47,35,TRUE,NA,175.17831369073173,48,-94.2183983644822,-162.57952312091246,TRUE,computed,-94.2183983644822,-162.57952312091246,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,155.93754669064901,FALSE
post_fordism,none,3,3,50,4,4,TRUE,47,35,TRUE,NA,177.7626754460622,56,-56.69741703897955,-136.4520625881482,TRUE,computed,-56.69741703897955,-136.4520625881482,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,193.45852801615166,FALSE
post_fordism,none,4,0,50,4,5,TRUE,46,40,TRUE,NA,NA,48,NA,NA,FALSE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,4,1,50,4,5,TRUE,46,40,TRUE,NA,174.1543149795139,56,-49.480696105883,-129.23534165505166,FALSE,computed,-49.480696105883,-129.23534165505166,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,4,2,50,4,5,TRUE,46,40,TRUE,NA,187.075825192753,64,-32.63401169619766,-123.78217803810466,FALSE,computed,-32.63401169619766,-123.78217803810466,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,4,3,50,4,5,TRUE,46,40,TRUE,NA,190.15000714863615,72,3.9073292281995577,-98.6343579064458,FALSE,computed,3.9073292281995577,-98.6343579064458,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,5,0,50,4,6,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,5,1,50,4,6,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,5,2,50,4,6,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,5,3,50,4,6,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,6,0,50,4,7,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,6,1,50,4,7,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,6,2,50,4,7,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,6,3,50,4,7,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,7,0,50,4,8,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,7,1,50,4,8,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,7,2,50,4,8,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,none,7,3,50,4,8,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-250.1559450551312,NA,FALSE
post_fordism,const,1,0,50,4,2,TRUE,49,30,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-237.54511910679616,NA,FALSE
post_fordism,const,1,1,50,4,2,TRUE,49,30,TRUE,NA,142.78551852374008,9,-237.54511910679616,-250.3628299986269,TRUE,computed,-237.54511910679616,-250.3628299986269,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-237.54511910679616,0,TRUE
post_fordism,const,1,2,50,4,2,TRUE,49,30,TRUE,NA,152.5079894544342,18,-208.96414302750048,-234.5995648111618,TRUE,computed,-208.96414302750048,-234.5995648111618,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-237.54511910679616,28.58097607929568,FALSE
post_fordism,const,1,3,50,4,2,TRUE,49,30,TRUE,NA,159.01765838190877,27,-173.95756294176553,-212.41069561725757,TRUE,computed,-173.95756294176553,-212.41069561725757,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-237.54511910679616,63.587556165030634,FALSE
post_fordism,const,2,0,50,4,3,TRUE,48,35,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-237.54511910679616,NA,FALSE
post_fordism,const,2,1,50,4,3,TRUE,48,35,TRUE,NA,153.5897018121929,25,-173.77407601137477,-209.3788284886822,TRUE,computed,-173.77407601137477,-209.3788284886822,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-237.54511910679616,63.77104309542139,FALSE
post_fordism,const,2,2,50,4,3,TRUE,48,35,TRUE,NA,161.53171450720143,34,-141.6321834607078,-190.0546468298459,TRUE,computed,-141.6321834607078,-190.0546468298459,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-237.54511910679616,95.91293564608836,FALSE
post_fordism,const,2,3,50,4,3,TRUE,48,35,TRUE,NA,166.0623890117001,43,-102.66761452902114,-163.90778878998992,TRUE,computed,-102.66761452902114,-163.90778878998992,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-237.54511910679616,134.87750457777503,FALSE
post_fordism,const,3,0,50,4,4,TRUE,47,40,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-237.54511910679616,NA,FALSE
post_fordism,const,3,1,50,4,4,TRUE,47,40,TRUE,NA,162.25739272607117,41,-105.73004816680418,-164.12184222958837,TRUE,computed,-105.73004816680418,-164.12184222958837,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-237.54511910679616,131.81507093999198,FALSE
post_fordism,const,3,2,50,4,4,TRUE,47,40,TRUE,NA,173.59973444494128,50,-80.38881366386039,-151.59831861847525,TRUE,computed,-80.38881366386039,-151.59831861847525,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-237.54511910679616,157.15630544293577,FALSE
post_fordism,const,3,3,50,4,4,TRUE,47,40,TRUE,NA,177.317109868367,59,-39.797646570027894,-123.8248624164734,TRUE,computed,-39.797646570027894,-123.8248624164734,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-237.54511910679616,197.74747253676827,FALSE
post_fordism,const,4,0,50,4,5,TRUE,46,45,TRUE,NA,NA,48,NA,NA,FALSE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-237.54511910679616,NA,FALSE
