window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis,source_file,run_tag,include_e_raw,e_raw_mode,spec_type,degree_meta,vars,e_linear,e_linear_mode,PIC_min,dPIC,in_ambiguity
full,const,4,0,99,6,5,TRUE,95,55,TRUE,NA,NA,108,NA,NA,TRUE,missing,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,NA,FALSE
full,const,4,1,99,6,5,TRUE,95,55,TRUE,NA,1389.7560474984678,121,-1931.600474663267,-2223.50259313065,TRUE,computed,-1931.600474663267,-2223.50259313065,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,650.0410544833599,FALSE
full,const,4,2,99,6,5,TRUE,95,55,TRUE,NA,1413.6563096982106,134,-1888.303056382276,-2211.5665594783864,TRUE,computed,-1888.303056382276,-2211.5665594783864,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,693.3384727643509,FALSE
full,const,4,3,99,6,5,TRUE,95,55,TRUE,NA,1427.3565435194062,147,-1824.6055813441903,-2179.2304690690275,TRUE,computed,-1824.6055813441903,-2179.2304690690275,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,757.0359478024366,FALSE
full,const,4,4,99,6,5,TRUE,95,55,TRUE,NA,1434.9521403127155,160,-1748.698832250332,-2134.6851046038964,TRUE,computed,-1748.698832250332,-2134.6851046038964,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,832.9426968962948,FALSE
full,const,4,5,99,6,5,TRUE,95,55,TRUE,NA,1438.4985692093749,173,-1664.693747363174,-2082.0414043454657,TRUE,computed,-1664.693747363174,-2082.0414043454657,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,916.9477817834529,FALSE
full,const,5,0,99,6,6,TRUE,94,60,TRUE,NA,NA,144,NA,NA,TRUE,missing,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,NA,FALSE
full,const,5,1,99,6,6,TRUE,94,60,TRUE,NA,1423.63939994996,157,-1747.0959536818543,-2125.8449834287894,TRUE,computed,-1747.0959536818543,-2125.8449834287894,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,834.5455754647726,FALSE
full,const,5,2,99,6,6,TRUE,94,60,TRUE,NA,1441.8820849586828,170,-1692.483381018823,-2102.593795394486,TRUE,computed,-1692.483381018823,-2102.593795394486,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,889.158148127804,FALSE
full,const,5,3,99,6,6,TRUE,94,60,TRUE,NA,1451.66003106384,183,-1620.9413305486607,-2062.41312955305,TRUE,computed,-1620.9413305486607,-2062.41312955305,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,960.7001985979662,FALSE
full,const,5,4,99,6,6,TRUE,94,60,TRUE,NA,1460.3896789735418,196,-1547.3026836875874,-2020.135867320704,TRUE,computed,-1547.3026836875874,-2020.135867320704,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,1034.3388454590395,FALSE
full,const,5,5,99,6,6,TRUE,94,60,TRUE,NA,1466.5132772735444,209,-1468.451937607116,-1972.6465058689596,TRUE,computed,-1468.451937607116,-1972.6465058689596,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,1113.189591539511,FALSE
full,const,6,0,99,6,7,TRUE,93,65,TRUE,NA,NA,180,NA,NA,TRUE,missing,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,NA,FALSE
full,const,6,1,99,6,7,TRUE,93,65,TRUE,NA,1460.5386226842757,193,-1568.6231732660883,-2034.2191142925751,TRUE,computed,-1568.6231732660883,-2034.2191142925751,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,1013.0183558805386,FALSE
full,const,6,2,99,6,7,TRUE,93,65,TRUE,NA,1478.786781014304,206,-1514.0215472456684,-2010.9788729008828,TRUE,computed,-1514.0215472456684,-2010.9788729008828,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,1067.6199819009585,FALSE
full,const,6,3,99,6,7,TRUE,93,65,TRUE,NA,1491.3789244648026,219,-1448.1078914661884,-1976.42660175013,TRUE,computed,-1448.1078914661884,-1976.42660175013,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,1133.5336376804385,FALSE
full,const,6,4,99,6,7,TRUE,93,65,TRUE,NA,1499.0650582344983,232,-1372.3822163251032,-1932.062311237772,TRUE,computed,-1372.3822163251032,-1932.062311237772,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,1209.2593128215237,FALSE
full,const,6,5,99,6,7,TRUE,93,65,TRUE,NA,1505.312153425416,245,-1293.778464026462,-1884.8199435678575,TRUE,computed,-1293.778464026462,-1884.8199435678575,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,1287.863065120165,FALSE
full,const,7,0,99,6,8,TRUE,92,70,TRUE,NA,NA,216,NA,NA,TRUE,missing,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,NA,FALSE
full,const,7,1,99,6,8,TRUE,92,70,TRUE,NA,1507.9832938489783,229,-1411.241289711097,-1963.684142017136,TRUE,computed,-1411.241289711097,-1963.684142017136,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,1170.40023943553,FALSE
full,const,7,2,99,6,8,TRUE,92,70,TRUE,NA,1536.7833182264303,242,-1377.7433957855235,-1961.5476327202896,TRUE,computed,-1377.7433957855235,-1961.5476327202896,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,1203.8981333611034,FALSE
full,const,7,3,99,6,8,TRUE,92,70,TRUE,NA,1560.066481142425,255,-1333.211778937036,-1948.3774005005291,TRUE,computed,-1333.211778937036,-1948.3774005005291,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,1248.429750209591,FALSE
full,const,7,4,99,6,8,TRUE,92,70,TRUE,NA,1571.1351736519753,268,-1264.25122127566,-1910.7782274678805,TRUE,computed,-1264.25122127566,-1910.7782274678805,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,1317.3903078709668,FALSE
full,const,7,5,99,6,8,TRUE,92,70,TRUE,NA,1576.706219193475,281,-1184.295369678182,-1862.1837604991297,TRUE,computed,-1184.295369678182,-1862.1837604991297,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-2581.641529146627,1397.346159468445,FALSE
fordism,none,1,0,49,6,2,TRUE,48,35,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,1,1,49,6,2,TRUE,48,35,TRUE,NA,759.2450763327804,12,-1455.028091984594,-1471.7883090882333,TRUE,computed,-1455.028091984594,-1471.7883090882333,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,0,TRUE
fordism,none,1,2,49,6,2,TRUE,48,35,TRUE,NA,786.4609073652399,24,-1445.9976933685464,-1479.5181275758248,TRUE,computed,-1445.9976933685464,-1479.5181275758248,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,9.030398616047705,FALSE
fordism,none,1,3,49,6,2,TRUE,48,35,TRUE,NA,804.7719179812669,36,-1419.1576539196335,-1469.4383052305514,TRUE,computed,-1419.1576539196335,-1469.4383052305514,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,35.87043806496058,FALSE
fordism,none,1,4,49,6,2,TRUE,48,35,TRUE,NA,811.6207389850192,48,-1369.3932352461716,-1436.4341036607284,TRUE,computed,-1369.3932352461716,-1436.4341036607284,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,85.63485673842251,FALSE
fordism,none,1,5,49,6,2,TRUE,48,35,TRUE,NA,814.3972610008752,60,-1311.484218596917,-1395.285304115113,TRUE,computed,-1311.484218596917,-1395.285304115113,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,143.5438733876772,FALSE
fordism,none,2,0,49,6,3,TRUE,47,40,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,2,1,49,6,3,TRUE,47,40,TRUE,NA,789.1171993219717,48,-1324.3861559200766,-1391.4270243346334,TRUE,computed,-1324.3861559200766,-1391.4270243346334,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,130.6419360645175,FALSE
fordism,none,2,2,49,6,3,TRUE,47,40,TRUE,NA,806.1633117087318,60,-1295.01632001263,-1378.817405530826,TRUE,computed,-1295.01632001263,-1378.817405530826,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,160.01177197196398,FALSE
fordism,none,2,3,49,6,3,TRUE,47,40,TRUE,NA,820.0840780332217,72,-1259.395791980643,-1359.9570946024785,TRUE,computed,-1259.395791980643,-1359.9570946024785,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,195.63230000395106,FALSE
fordism,none,2,4,49,6,3,TRUE,47,40,TRUE,NA,830.1863030898751,84,-1216.1381814129832,-1333.4597011384576,TRUE,computed,-1216.1381814129832,-1333.4597011384576,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,238.88991057161093,FALSE
fordism,none,2,5,49,6,3,TRUE,47,40,TRUE,NA,832.0400433180796,96,-1156.3836011884257,-1290.4653380175391,TRUE,computed,-1156.3836011884257,-1290.4653380175391,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,298.6444907961684,FALSE
fordism,none,3,0,49,6,4,TRUE,46,45,TRUE,NA,NA,72,NA,NA,TRUE,missing,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,3,1,49,6,4,TRUE,46,45,TRUE,NA,822.59793753867325,84,-1200.9614503105795,-1318.282970036054,TRUE,computed,-1200.9614503105795,-1318.282970036054,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,254.0666416740146,FALSE
fordism,none,3,2,49,6,4,TRUE,46,45,TRUE,NA,850.8940755865808,96,-1194.091665725428,-1328.1734025545416,TRUE,computed,-1194.091665725428,-1328.1734025545416,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,260.9364262591662,FALSE
fordism,none,3,3,49,6,4,TRUE,46,45,TRUE,NA,868.9387041850179,108,-1166.7188622413355,-1317.560816174088,TRUE,computed,-1166.7188622413355,-1317.560816174088,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,288.3092297432586,FALSE
fordism,none,3,4,49,6,4,TRUE,46,45,TRUE,NA,881.8952393217104,120,-1129.169871833754,-1296.7720428701457,TRUE,computed,-1129.169871833754,-1296.7720428701457,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,325.85822015084,FALSE
fordism,none,3,5,49,6,4,TRUE,46,45,TRUE,NA,887.6529816332345,132,-1077.2232957758351,-1261.5856839158664,TRUE,computed,-1077.2232957758351,-1261.5856839158664,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,377.80479620875894,FALSE
fordism,none,4,0,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,4,1,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,4,2,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,4,3,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,4,4,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,4,5,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,5,0,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,5,1,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,5,2,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,5,3,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,5,4,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,5,5,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,6,0,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,6,1,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,6,2,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,6,3,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,6,4,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,6,5,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,7,0,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,7,1,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,7,2,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,7,3,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,7,4,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,none,7,5,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1455.028091984594,NA,FALSE
fordism,const,1,0,49,6,2,TRUE,48,40,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1441.7319583107462,NA,FALSE
fordism,const,1,1,49,6,2,TRUE,48,40,TRUE,NA,755.2412620242301,13,-1441.7319583107462,-1459.888860173022,TRUE,computed,-1441.7319583107462,-1459.888860173022,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1441.7319583107462,0,TRUE
fordism,const,1,2,49,6,2,TRUE,48,40,TRUE,NA,783.0593709202072,26,-1428.6176103649866,-1464.9314140895383,TRUE,computed,-1428.6176103649866,-1464.9314140895383,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1441.7319583107462,13.114347945759619,FALSE
fordism,const,1,3,49,6,2,TRUE,48,40,TRUE,NA,801.5309033797394,39,-1396.810109546337,-1451.2808151331642,TRUE,computed,-1396.810109546337,-1451.2808151331642,Q3,raw,APPX_grid_pic_table_Q3_raw_unrestricted.csv,Q3_raw,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1441.7319583107462,44.92184876440933,FALSE
