"module","shapley_contribution","baseline_scale_roughness","roughness_full","share","baseline_scale_share","replication"
"composition",0.0874156306067312,0.0120811334793672,0.15972201214547,0.547298581031621,0.0756385003988305,241
"denominator",0.0618653673618635,0.0120811334793672,0.15972201214547,0.387331505099737,0.0756385003988305,241
"distribution",0.00409604182250608,0.0156614548274179,0.258424272007483,0.0158500662135462,0.0606036526900398,242
"composition",0.145916297327458,0.0156614548274179,0.258424272007483,0.564638515546373,0.0606036526900398,242
"denominator",0.0927504780301019,0.0156614548274179,0.258424272007483,0.358907765550041,0.0606036526900398,242
"distribution",0.00113745926505766,0.00937283739505637,0.175181964050098,0.00649301582628894,0.0535034382442246,243
"composition",0.0975375061774527,0.00937283739505637,0.175181964050098,0.556778243161833,0.0535034382442246,243
"denominator",0.0671341612125309,0.00937283739505637,0.175181964050098,0.383225302767654,0.0535034382442246,243
"distribution",-0.00569972485773478,0.015806403191542,0.185687709346611,-0.0306952187508301,0.0851235832848651,244
"composition",0.105450522561361,0.015806403191542,0.185687709346611,0.567891773410394,0.0851235832848651,244
"denominator",0.0701305084514428,0.015806403191542,0.185687709346611,0.377679862055571,0.0851235832848651,244
"distribution",-0.000793738177928792,0.0337734724288595,0.386057040462221,-0.00205601269951834,0.087483114900386,245
"composition",0.200628110807536,0.0337734724288595,0.386057040462221,0.51968514955025,0.087483114900386,245
"denominator",0.152449195403754,0.0337734724288595,0.386057040462221,0.394887748248883,0.087483114900386,245
"distribution",0.00553911800441344,0.00833946628814044,0.148767144842948,0.0372334765869239,0.0560571777924777,246
"composition",0.079041210178012,0.00833946628814044,0.148767144842948,0.531308241893429,0.0560571777924777,246
"denominator",0.0558473503723824,0.00833946628814044,0.148767144842948,0.375401103727169,0.0560571777924777,246
"distribution",0.00232768089966275,0.0138100362266623,0.370863986985012,0.00627637349904459,0.037237469021818,247
"composition",0.213084555228923,0.0138100362266623,0.370863986985012,0.574562542352042,0.037237469021818,247
"denominator",0.141641714629764,0.0138100362266623,0.370863986985012,0.381923615127096,0.037237469021818,247
"distribution",0.00185252393318094,0.00673852525751472,0.0801849828943078,0.0231031281209197,0.084037247552909,248
"composition",0.0423143477699254,0.00673852525751472,0.0801849828943078,0.527709132590328,0.084037247552909,248
"denominator",0.0292795859336867,0.00673852525751472,0.0801849828943078,0.365150491735843,0.084037247552909,248
"distribution",-0.000743627149151083,0.0147073333177816,0.23886408293344,-0.00311318110290485,0.0615719748953628,249
"composition",0.132370324798482,0.0147073333177816,0.23886408293344,0.5541658803319,0.0615719748953628,249
"denominator",0.0925300519663275,0.0147073333177816,0.23886408293344,0.387375325875641,0.0615719748953628,249
"distribution",0.0050829628611714,0.00800273298301162,0.106413681261109,0.0477660654244191,0.0752039858801162,250
"composition",0.0540408369236918,0.00800273298301162,0.106413681261109,0.507837303279556,0.0752039858801162,250
"denominator",0.0392871484932341,0.00800273298301162,0.106413681261109,0.369192645415908,0.0752039858801162,250
"distribution",-0.000603233829728812,0.0128938443785444,0.240582628866024,-0.00250738730627448,0.053594245101232,251
"composition",0.122468108396802,0.0128938443785444,0.240582628866024,0.509048009717284,0.053594245101232,251
"denominator",0.105823909920407,0.0128938443785444,0.240582628866024,0.439865132487758,0.053594245101232,251
"distribution",0.00549758331233332,0.00872649142950987,0.227135276355495,0.0242040047699545,0.0384197979703154,252
"composition",0.125249517654049,0.00872649142950987,0.227135276355495,0.551431374570005,0.0384197979703154,252
"denominator",0.087661683959603,0.00872649142950987,0.227135276355495,0.385944822689725,0.0384197979703154,252
"distribution",0.00153547646764147,0.0135004567446697,0.220924413101918,0.00695023445386777,0.0611089401805566,253
"composition",0.119997741798609,0.0135004567446697,0.220924413101918,0.54316198066916,0.0611089401805566,253
"denominator",0.0858907380909973,0.0135004567446697,0.220924413101918,0.388778844696416,0.0611089401805566,253
"distribution",-0.0028243042743471,0.0127110758851657,0.176959419389477,-0.0159601804983943,0.071830456547721,254
"composition",0.0950884455860103,0.0127110758851657,0.176959419389477,0.53734605320289,0.071830456547721,254
"denominator",0.0719842021926479,0.0127110758851657,0.176959419389477,0.406783670747783,0.071830456547721,254
"distribution",-0.00166303077166118,0.0178207879133935,0.194224956834842,-0.00856239485781082,0.0917533369748533,255
"composition",0.107394342967702,0.0178207879133935,0.194224956834842,0.552937916516179,0.0917533369748533,255
"denominator",0.0706728567254071,0.0178207879133935,0.194224956834842,0.363871141366779,0.0917533369748533,255
"distribution",0.00726772199901092,0.0113153193441262,0.138970644556665,0.0522968143538222,0.0814223707476033,256
"composition",0.0775212321207032,0.0113153193441262,0.138970644556665,0.557824512997016,0.0814223707476033,256
"denominator",0.0428663710928248,0.0113153193441262,0.138970644556665,0.308456301901558,0.0814223707476033,256
"distribution",0.00232116648960904,0.00689259088587047,0.0549657978595417,0.0422292876661318,0.125397813809301,257
"composition",0.0320113193836889,0.00689259088587047,0.0549657978595417,0.58238614975607,0.125397813809301,257
"denominator",0.0137407211003733,0.00689259088587047,0.0549657978595417,0.249986748768498,0.125397813809301,257
"distribution",0.00515745438580293,0.0420610204571156,0.322199431874051,0.0160070250769995,0.130543434581714,258
"composition",0.222480796089058,0.0420610204571156,0.322199431874051,0.690506481637828,0.130543434581714,258
"denominator",0.0525001609420743,0.0420610204571156,0.322199431874051,0.162943058703458,0.130543434581714,258
"distribution",0.000571708814659027,0.00912825947461349,0.124354220959234,0.00459742186673701,0.0734053046547247,259
"composition",0.0694520647448739,0.00912825947461349,0.124354220959234,0.558501868365545,0.0734053046547247,259
"denominator",0.0452021879250873,0.00912825947461349,0.124354220959234,0.363495405112993,0.0734053046547247,259
"distribution",0.00223380706726061,0.0337790991721569,0.2740951928549,0.0081497491582902,0.123238568397801,260
"composition",0.178494399545712,0.0337790991721569,0.2740951928549,0.651213170455723,0.123238568397801,260
"denominator",0.0595878870697703,0.0337790991721569,0.2740951928549,0.217398511988186,0.123238568397801,260
"distribution",-0.00530050048170042,0.0251578366770188,0.245583712450743,-0.0215832736984279,0.102440982042181,261
"composition",0.135327547919543,0.0251578366770188,0.245583712450743,0.551044475095984,0.102440982042181,261
"denominator",0.0903988283358821,0.0251578366770188,0.245583712450743,0.368097816560263,0.102440982042181,261
"distribution",0.00301028196279363,0.0122395358797353,0.247476421001373,0.0121639142452966,0.0494573819607135,262
"composition",0.129803460268175,0.0122395358797353,0.247476421001373,0.524508394549048,0.0494573819607135,262
"denominator",0.10242314289067,0.0122395358797353,0.247476421001373,0.413870309244942,0.0494573819607135,262
"distribution",0.00162960325433855,0.0195730715418852,0.273322468035838,0.00596220012957325,0.0716116449647993,263
"composition",0.144992149377362,0.0195730715418852,0.273322468035838,0.530480170252049,0.0716116449647993,263
"denominator",0.107127643862253,0.0195730715418852,0.273322468035838,0.391945984653578,0.0716116449647993,263
"distribution",0.00160717333364414,0.0202813697857324,0.239860227496132,0.0067004578058697,0.0845549510122911,264
"composition",0.129178484218034,0.0202813697857324,0.239860227496132,0.538557332186794,0.0845549510122911,264
"denominator",0.0887932001587212,0.0202813697857324,0.239860227496132,0.370187258995045,0.0845549510122911,264
"distribution",0.00181181384248822,0.0273024322703835,0.312432535014981,0.00579905624233835,0.0873866489899151,265
"composition",0.179426359177498,0.0273024322703835,0.312432535014981,0.57428833129973,0.0873866489899151,265
"denominator",0.103891929724611,0.0273024322703835,0.312432535014981,0.332525963468016,0.0873866489899151,265
"distribution",-0.000159096430478218,0.0217305981123892,0.313822817717997,-0.000506962596394703,0.0692447995668577,266
"composition",0.177170019228079,0.0217305981123892,0.313822817717997,0.564554293777594,0.0692447995668577,266
"denominator",0.115081296808008,0.0217305981123892,0.313822817717997,0.366707869251943,0.0692447995668577,266
"distribution",0.00370500542003553,0.00836701944045169,0.147765259674616,0.0250735892062456,0.0566237250817691,267
"composition",0.0786372492396121,0.00836701944045169,0.147765259674616,0.53217684192329,0.0566237250817691,267
"denominator",0.0570559855745169,0.00836701944045169,0.147765259674616,0.386125843788696,0.0566237250817691,267
"distribution",0.00313761992685037,0.0302834603008999,0.314942329325043,0.00996252213405115,0.0961555735165889,268
"composition",0.170099521042919,0.0302834603008999,0.314942329325043,0.540097361340603,0.0961555735165889,268
"denominator",0.111421728054374,0.0302834603008999,0.314942329325043,0.353784543008757,0.0961555735165889,268
"distribution",0.0013169461221671,0.0191527640595825,0.239400774293063,0.00550101028727232,0.0800029328064605,269
"composition",0.142401719493548,0.0191527640595825,0.239400774293063,0.594825642958141,0.0800029328064605,269
"denominator",0.0765293446177654,0.0191527640595825,0.239400774293063,0.319670413948126,0.0800029328064605,269
"distribution",0.0013873491170506,0.0169617714443892,0.337921808782204,0.00410553293985464,0.0501943674648158,270
"composition",0.177881438603515,0.0169617714443892,0.337921808782204,0.526398219885719,0.0501943674648158,270
"denominator",0.14169124961725,0.0169617714443892,0.337921808782204,0.41930187970961,0.0501943674648158,270
"distribution",0.00304646368734549,0.0141216364539364,0.295057709069993,0.0103249757376203,0.0478605914024315,271
"composition",0.173817019638517,0.0141216364539364,0.295057709069993,0.589094994963458,0.0478605914024315,271
"denominator",0.104072589290194,0.0141216364539364,0.295057709069993,0.35271943789649,0.0478605914024315,271
"distribution",-0.00200113414740058,0.0106994375985157,0.25678440262239,-0.00779305178571658,0.0416670073775843,272
"composition",0.133632774929323,0.0106994375985157,0.25678440262239,0.520408457696842,0.0416670073775843,272
"denominator",0.114453324241952,0.0106994375985157,0.25678440262239,0.445717586711291,0.0416670073775843,272
"distribution",0.00156851428645062,0.00667924687904069,0.213252343974436,0.00735520302950874,0.031320860322367,273
"composition",0.109569023038795,0.00667924687904069,0.213252343974436,0.513799853247705,0.031320860322367,273
"denominator",0.0954355597701506,0.00667924687904069,0.213252343974436,0.447524083400419,0.031320860322367,273
"distribution",0.00464306072181696,0.0127554099802375,0.212949742441504,0.02180355171405,0.0598986870516706,274
"composition",0.117796714394109,0.0127554099802375,0.212949742441504,0.553166738046031,0.0598986870516706,274
"denominator",0.0777545573453403,0.0127554099802375,0.212949742441504,0.365131023188249,0.0598986870516706,274
"distribution",-0.00281328486285873,0.0246335287927905,0.252518884567233,-0.0111408889979858,0.097551233980015,275
"composition",0.14367937492584,0.0246335287927905,0.252518884567233,0.568984672857549,0.097551233980015,275
"denominator",0.0870192657114608,0.0246335287927905,0.252518884567233,0.344604982160422,0.097551233980015,275
"distribution",0.00272538888990276,0.0219243738088949,0.218668684541879,0.0124635536890551,0.100262979378266,276
"composition",0.120011969903587,0.0219243738088949,0.218668684541879,0.548830163564654,0.100262979378266,276
"denominator",0.0740069519394941,0.0219243738088949,0.218668684541879,0.338443303368025,0.100262979378266,276
"distribution",0.00213756494963364,0.0240237115009973,0.32802746703406,0.00651642061855658,0.0732368899416061,277
"composition",0.184953972847526,0.0240237115009973,0.32802746703406,0.563836847322061,0.0732368899416061,277
"denominator",0.116912217735904,0.0240237115009973,0.32802746703406,0.356409842117777,0.0732368899416061,277
"distribution",0.00579525661589368,0.0121402550402515,0.359240590798306,0.0161319649403076,0.0337942185577452,278
"composition",0.21850480219561,0.0121402550402515,0.359240590798306,0.608240849704784,0.0337942185577452,278
"denominator",0.12280027694655,0.0121402550402515,0.359240590798306,0.341832966797163,0.0337942185577452,278
"distribution",0.00251225091549796,0.010763823178637,0.271249321996829,0.00926177767746582,0.0396823966209317,279
"composition",0.142273616542685,0.010763823178637,0.271249321996829,0.524512339774064,0.0396823966209317,279
"denominator",0.115699631360009,0.010763823178637,0.271249321996829,0.426543485927539,0.0396823966209317,279
"distribution",-0.00590665496128785,0.0116911869363101,0.136005028062551,-0.0434296808392354,0.0859614317415758,280
"composition",0.0741802006506948,0.0116911869363101,0.136005028062551,0.545422487002304,0.0859614317415758,280
"denominator",0.0560402954368342,0.0116911869363101,0.136005028062551,0.412045762095356,0.0859614317415758,280
"distribution",0.00203618445832943,0.00762539767874508,0.261278462017071,0.00779315846629716,0.0291849455170433,281
"composition",0.146284378868443,0.00762539767874508,0.261278462017071,0.559879209863405,0.0291849455170433,281
"denominator",0.105332501011553,0.00762539767874508,0.261278462017071,0.403142686153255,0.0291849455170433,281
